Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Hena,Aphelios,ADC,15,4,1,4,8,328,28,,10.2,14386,446,24%,48,18,17,8,7,1.49,0.56,0.25,0.53,17.3%,22123,19371,2377,375,686,38.3%,0.25,80%,,1,0,0,0,1147,-2,389,0,0,4678,4678,3983,0,17254,0,12,232,9231,46,9,26,100,400
Effort,Milio,SUPPORT,13,1,0,6,Perfect KDA,11,0,,0.3,7240,225,12.1%,96,56,10,15,15,2.98,1.74,0.47,0.31,34.5%,949,536,413,0,29,1.6%,0.22,70%,,0,0,0,0,240,-4,119,0,0,957,957,8036,3691,5332,5385,1,20,8853,0,17,32,0,0
Canna,Renekton,TOP,16,0,3,0,0,278,16,,8.6,10969,340,20.7%,25,9,5,6,5,0.78,0.28,0.19,0.16,8.3%,7910,6441,1469,0,245,15.2%,0,0%,,0,0,0,0,-2136,-18,-186,0,0,1139,1139,9280,0,18411,0,9,37,22835,41,7,24,0,0
Canyon,Kha,JUNGLE,14,2,2,2,2,166,151,,5.1,9925,308,18.7%,42,8,9,8,6,1.3,0.25,0.25,0.28,13.9%,9102,7318,877,907,282,17.5%,0.12,100%,1,0,0,0,0,-292,-6,-72,0,0,0,0,14940,0,16323,0,2,146,27820,89,9,25,150,50
ShowMaker,Ahri,MID,17,0,1,2,2,325,0,,10.1,12010,373,22.7%,61,24,18,4,4,1.89,0.74,0.12,0.56,20.2%,8649,283,5858,2508,268,16.6%,0.06,50%,,0,0,0,0,-38,6,123,0,0,523,523,4672,0,10304,0,12,51,15740,0,4,23,0,50
Rahel,Zeri,ADC,15,2,2,1,1.5,353,15,,11,13763,427,26%,82,17,30,9,9,2.54,0.53,0.28,0.93,27.2%,18083,9938,7175,970,561,34.7%,0.09,75%,,0,0,0,0,-1147,2,-389,0,0,0,0,3902,0,17843,0,8,204,14801,27,12,31,550,250
Kellin,Yuumi,SUPPORT,12,0,2,3,1.5,10,0,,0.3,6288,195,11.9%,92,56,5,11,9,2.85,1.74,0.34,0.16,30.5%,8338,525,7150,663,259,16%,0.09,75%,,0,0,0,0,-240,4,-119,0,0,0,0,3565,2920,2571,4611,17,188,4894,63,13,29,0,0
Canna,Gragas,TOP,16,1,2,2,1.5,214,3,,6.3,10150,297,19%,33,10,6,7,6,0.97,0.29,0.21,0.18,11.7%,20845,3733,17112,0,610,29.9%,0.09,75%,,0,0,0,0,-914,-27,8,0,0,964,964,19209,0,52697,0,48,312,37942,64,9,26,0,0
Canyon,Sion,JUNGLE,14,0,2,3,1.5,178,158,,5.2,9505,278,17.8%,48,15,8,13,13,1.41,0.44,0.38,0.23,17%,8537,4100,3747,690,250,12.2%,0.09,75%,,0,0,0,0,-81,-11,-48,0,0,0,0,17574,3687,58066,0,37,711,30314,11,15,31,0,0
ShowMaker,Corki,MID,18,2,1,1,3,389,19,,11.4,14587,427,27.3%,43,17,14,7,7,1.26,0.5,0.21,0.41,15.2%,23800,987,22597,216,697,34.1%,0.09,75%,1,0,0,0,0,202,14,-371,0,0,4739,4739,4015,0,9043,0,6,146,16479,0,11,38,100,350
Rahel,Lucian,ADC,14,1,2,1,1,292,6,,8.6,12624,370,23.6%,55,12,21,5,5,1.61,0.35,0.15,0.61,19.4%,14761,10896,3070,795,432,21.2%,0.06,50%,,0,0,0,0,-1079,-11,-859,-1,0,1838,1838,2830,0,8018,0,0,0,14577,69,8,27,50,0
Kellin,Milio,SUPPORT,12,0,1,2,2,37,0,,1.1,6604,193,12.4%,104,55,11,8,8,3.05,1.61,0.23,0.32,36.7%,1840,217,1623,0,54,2.6%,0.06,50%,,0,0,0,0,-96,0,-156,0,0,136,136,7696,6854,3158,7132,13,92,5924,0,10,24,0,0
Morgan,Renekton,TOP,17,2,1,3,5,315,12,,9.2,14356,420,23.5%,46,12,11,9,9,1.35,0.35,0.26,0.32,15.6%,22286,18802,3484,0,653,26.2%,0.15,62.5%,,0,0,0,0,914,27,-8,0,0,7569,7569,27202,0,47544,0,25,62,48037,32,11,29,0,0
UmTi,Poppy,JUNGLE,15,3,1,3,6,198,172,,5.8,11837,347,19.4%,66,15,15,13,13,1.93,0.44,0.38,0.44,22.4%,10444,7373,2098,973,306,12.3%,0.18,75%,,0,0,0,0,81,11,48,0,1,484,484,15289,0,44778,0,28,851,24752,36,15,32,350,0
Ivory,Azir,MID,17,0,2,3,1.5,307,8,,9,12996,381,21.3%,51,20,8,8,8,1.49,0.59,0.23,0.23,17.3%,20451,134,20317,0,599,24%,0.09,37.5%,,0,0,0,0,-202,-14,371,0,0,3271,3271,5600,0,12178,0,5,196,17705,44,10,24,0,150
Hena,Aphelios,ADC,15,3,0,1,Perfect KDA,320,28,,9.4,14099,413,23.1%,43,19,14,7,7,1.26,0.56,0.21,0.41,14.6%,23480,20599,2205,676,688,27.6%,0.12,50%,,0,0,0,0,1079,11,859,1,0,6630,6630,2587,0,18269,0,10,251,6322,0,9,26,0,0
Effort,Yuumi,SUPPORT,13,0,0,6,Perfect KDA,30,0,,0.9,7791,228,12.8%,88,51,5,11,11,2.58,1.49,0.32,0.15,29.9%,8462,75,8387,0,248,9.9%,0.18,75%,,0,0,0,0,96,0,156,0,0,0,0,5564,5204,274,6385,17,193,927,0,13,30,0,0
Zeus,Gragas,TOP,18,2,2,9,5.5,291,9,,7.4,14272,363,19.8%,53,17,12,14,13,1.35,0.43,0.36,0.31,13.5%,20393,3842,16426,125,519,20.1%,0.28,68.8%,,0,0,0,0,-6,7,34,0,0,5656,5656,23346,0,77574,0,40,376,42449,73,20,40,0,0
Oner,Sion,JUNGLE,15,1,5,8,1.8,201,170,,5.1,12056,307,16.7%,78,17,24,16,16,1.98,0.43,0.41,0.61,19.8%,8661,4596,4061,4,220,8.6%,0.23,56.3%,,0,0,0,0,168,2,371,0,0,246,246,9838,0,82764,0,23,551,38720,171,17,33,0,0
Faker,Azir,MID,18,7,4,9,4,344,16,,8.7,16951,431,23.5%,53,20,20,6,6,1.35,0.51,0.15,0.51,13.5%,32814,645,32094,75,835,32.4%,0.41,100%,,1,0,0,0,-425,0,702,1,0,4052,4052,2819,0,20062,0,9,219,23570,172,9,26,700,400
Gumayusi,Aphelios,ADC,17,5,3,7,4,432,36,,11,19458,495,27%,98,22,53,13,13,2.49,0.56,0.33,1.35,24.9%,27824,25836,1439,549,708,27.5%,0.31,75%,,1,0,0,0,790,24,190,0,0,9559,9559,1521,0,21565,0,13,217,8885,118,15,36,300,300
Keria,Yuumi,SUPPORT,15,1,1,13,14,6,0,,0.2,9246,235,12.8%,111,67,4,18,18,2.82,1.7,0.46,0.1,28.2%,11593,504,11089,0,295,11.4%,0.36,87.5%,,0,0,0,0,-8,-19,775,1,0,1018,1018,9344,8020,2360,9887,21,217,4523,34,18,36,0,0
Burdol,Renekton,TOP,17,1,4,5,1.5,264,4,,6.7,12914,328,18.8%,47,17,7,13,12,1.2,0.43,0.33,0.18,11.4%,19266,15066,4200,0,490,22.4%,0.15,42.9%,,0,0,0,0,6,-7,-34,0,0,6102,6102,17455,0,41524,0,24,50,45768,122,16,37,50,0
Willer,Nocturne,JUNGLE,15,1,4,8,2.3,202,165,,5.1,11620,296,16.9%,87,20,20,18,18,2.21,0.51,0.46,0.51,21.1%,8165,7071,668,426,208,9.5%,0.23,64.3%,,0,0,0,0,-168,-2,-371,0,1,498,498,13213,0,27792,0,134,543,26921,86,19,40,0,0
Clozer,Ahri,MID,18,3,2,9,6,349,4,,8.9,16018,407,23.3%,50,12,13,10,8,1.27,0.31,0.25,0.33,12.1%,22111,987,15178,5946,562,25.7%,0.31,85.7%,,0,0,0,0,425,0,-702,-1,0,3012,3012,5276,375,14399,0,31,130,19662,107,11,32,150,300
Teddy,Zeri,ADC,18,8,1,3,11,419,50,,10.7,19653,500,28.5%,101,56,26,10,10,2.57,1.42,0.25,0.66,24.5%,30735,23000,6740,995,782,35.8%,0.28,78.6%,1,1,1,0,0,-790,-24,-190,0,0,4479,4479,6545,0,20257,0,13,293,20341,61,14,38,500,700
Kael,Nautilus,SUPPORT,14,1,5,8,1.8,33,0,,0.8,8668,220,12.6%,128,72,7,24,21,3.26,1.83,0.61,0.18,31%,5652,1369,3307,976,144,6.6%,0.23,64.3%,,0,0,0,0,8,19,-775,-1,0,0,0,189,0,32348,0,50,271,19438,169,28,39,0,0
Burdol,Jax,TOP,14,1,3,1,0.7,211,9,,7.9,9242,345,20.9%,29,14,2,9,6,1.08,0.52,0.34,0.07,12%,7935,3994,3941,0,296,21.9%,0.07,33.3%,,0,0,0,0,-27,1,-1066,-1,0,0,0,3687,0,12286,0,8,99,20526,74,10,36,50,0
Willer,Sejuani,JUNGLE,12,0,5,1,0.2,135,119,,5,7859,293,17.8%,36,13,4,10,9,1.34,0.49,0.37,0.15,14.9%,5177,2219,2571,387,193,14.3%,0.04,16.7%,,0,0,0,0,-550,-11,-339,0,0,0,0,8620,1543,29358,0,18,302,21863,134,11,24,0,0
Clozer,Ahri,MID,15,2,3,2,1.3,246,0,,9.2,10191,380,23.1%,32,11,3,5,3,1.19,0.41,0.19,0.11,13.2%,11178,906,7170,3102,417,30.9%,0.15,66.7%,,0,0,0,0,-348,-7,-610,-1,0,2408,2408,2205,0,8679,0,19,123,14886,57,5,23,0,100
Teddy,Zeri,ADC,13,3,4,1,1,242,5,,9,10933,408,24.8%,79,35,22,3,3,2.95,1.31,0.11,0.82,32.6%,8208,5824,2318,66,306,22.7%,0.15,66.7%,,1,0,0,0,-814,-37,-1610,-2,0,273,273,1293,0,7387,0,3,114,12034,120,5,25,0,100
Kael,Nautilus,SUPPORT,11,0,3,4,1.3,30,0,,1.1,5914,221,13.4%,66,33,3,11,10,2.46,1.23,0.41,0.11,27.3%,3724,756,2042,926,139,10.3%,0.15,66.7%,,0,0,0,0,-936,17,-1865,-2,0,0,0,149,0,17151,0,41,261,12384,68,13,24,0,0
Zeus,Poppy,TOP,16,6,0,4,Perfect KDA,201,8,,7.5,11140,416,20.2%,30,13,4,9,8,1.12,0.49,0.34,0.15,16%,15349,10808,4541,0,573,23.4%,0.37,55.6%,,0,0,0,0,27,-1,1066,1,0,1472,1472,2743,0,27089,0,29,494,14184,0,10,25,0,0
Oner,Vi,JUNGLE,13,2,4,10,3,138,126,,5.2,9495,355,17.2%,40,14,12,15,13,1.49,0.52,0.56,0.45,21.3%,8479,7696,138,645,317,12.9%,0.45,66.7%,,0,0,0,0,550,11,339,0,0,866,866,10500,312,36668,0,23,246,24158,69,16,30,0,0
Faker,Azir,MID,16,1,1,5,6,251,16,,9.4,11082,414,20.1%,20,12,4,3,3,0.75,0.45,0.11,0.15,10.6%,14710,125,14585,0,549,22.4%,0.22,33.3%,,0,0,0,0,348,7,610,1,0,8370,8370,1230,0,7009,0,6,174,11651,44,5,19,0,50
Gumayusi,Nilah,ADC,16,7,0,7,Perfect KDA,306,6,,11.4,14972,559,27.2%,40,7,22,4,4,1.49,0.26,0.15,0.82,21.3%,15223,14042,612,569,568,23.2%,0.52,77.8%,,1,0,0,0,814,37,1610,2,0,18749,18749,4361,1128,12777,650,8,52,9288,0,5,21,200,0
Keria,Yuumi,SUPPORT,14,2,1,11,13,10,2,,0.4,8389,313,15.2%,58,40,6,9,8,2.17,1.49,0.34,0.22,30.9%,11906,410,10937,559,445,18.1%,0.49,72.2%,,0,0,0,0,936,-17,1865,2,0,1271,1271,5738,4891,2007,5696,23,222,3632,21,9,25,0,0
Doran,Jax,TOP,17,3,5,3,1.2,235,9,,6.5,13301,369,19.3%,28,16,1,5,3,0.78,0.44,0.14,0.03,9.7%,15207,5910,9297,0,422,15.6%,0.17,40%,,0,0,0,0,-1515,-42,-1028,-1,0,5643,5643,5651,0,30401,0,26,177,34886,160,7,25,150,150
Peanut,Sejuani,JUNGLE,15,2,4,7,2.3,178,156,,4.9,11501,319,16.6%,50,7,17,7,7,1.39,0.19,0.19,0.47,17.4%,9964,4256,4749,959,276,10.2%,0.25,60%,,0,0,0,0,-888,0,18,0,0,109,109,15577,3118,60458,0,30,438,30872,73,8,20,200,0
Chovy,Tristana,MID,18,1,1,11,12,384,26,,10.7,16986,471,24.6%,52,16,18,5,5,1.44,0.44,0.14,0.5,18.1%,25857,22194,3663,0,717,26.6%,0.33,80%,,0,0,0,0,415,25,402,0,0,11567,11567,10953,0,26164,0,4,52,24838,21,7,38,0,0
Peyz,Aphelios,ADC,17,9,3,4,4.3,332,50,,9.2,17737,492,25.7%,46,16,9,6,6,1.28,0.44,0.17,0.25,16%,43946,37889,4323,1734,1219,45.2%,0.36,86.7%,,2,0,0,0,-42,-15,-493,-1,0,7954,7954,4381,0,32205,0,21,306,16308,94,9,28,550,1000
Delight,Milio,SUPPORT,14,0,1,15,15,35,0,,1,9563,265,13.8%,112,62,7,13,12,3.11,1.72,0.36,0.19,38.9%,2335,492,1843,0,65,2.4%,0.42,100%,,0,0,0,0,60,25,30,0,0,649,649,7323,4646,5748,10765,10,73,10821,38,15,31,0,0
DuDu,Poppy,TOP,18,6,2,5,5.5,288,4,,8,14654,406,23%,26,7,5,5,2,0.72,0.19,0.14,0.14,9%,21005,11431,9038,536,583,25.4%,0.31,78.6%,,0,1,0,0,1515,42,1028,1,0,1441,1441,6506,0,95098,0,37,1033,33248,53,6,28,450,200
YoungJae,Wukong,JUNGLE,15,4,3,7,3.7,222,191,,6.2,13371,371,21%,80,19,23,19,17,2.22,0.53,0.53,0.64,27.8%,12683,10875,1128,680,352,15.3%,0.31,78.6%,,0,0,0,0,888,0,-18,0,1,663,663,13629,0,50382,0,11,203,34861,75,20,40,550,300
Bulldog,Annie,MID,17,1,4,4,1.3,272,0,,7.5,12163,337,19.1%,33,18,3,7,7,0.92,0.5,0.19,0.08,11.5%,16588,790,15798,0,460,20.1%,0.14,35.7%,,0,0,0,0,-415,-25,-402,0,0,2184,2184,2379,0,21774,1477,35,416,21827,132,9,32,0,0
Taeyoon,Miss Fortune,ADC,16,2,5,4,1.2,346,4,,9.6,14885,413,23.4%,47,18,13,9,8,1.3,0.5,0.25,0.36,16.3%,20382,17326,1892,1164,565,24.7%,0.17,42.9%,,0,0,0,0,42,15,493,1,0,5985,5985,1435,0,13024,0,15,380,22786,140,12,38,0,400
Jun,Yuumi,SUPPORT,14,1,1,11,12,5,0,,0.1,8540,237,13.4%,102,61,2,20,17,2.83,1.69,0.55,0.06,35.4%,11986,201,11785,0,332,14.5%,0.33,85.7%,,0,0,0,0,-60,-25,-30,0,0,565,565,14672,12783,3142,9942,24,256,5536,14,22,42,150,0
DuDu,Poppy,TOP,14,0,2,1,0.5,199,0,,8.3,8310,348,22.3%,18,6,4,1,1,0.75,0.25,0.04,0.17,12.2%,9720,6043,3677,0,408,23.4%,0.04,100%,,0,0,0,0,2,0,470,0,0,1021,1021,1645,0,25515,0,28,478,16725,41,3,20,0,0
YoungJae,Maokai,JUNGLE,12,0,3,0,0,136,127,,5.7,7331,307,19.7%,31,11,5,11,9,1.3,0.46,0.46,0.21,20.9%,7750,275,6400,1075,325,18.7%,0,0%,,0,0,0,0,-1671,-17,-811,-1,0,0,0,11930,0,14976,0,23,363,21389,104,12,25,0,0
Bulldog,Jayce,MID,14,1,3,0,0.3,220,4,,9.2,8513,357,22.8%,21,9,3,2,1,0.88,0.38,0.08,0.13,14.2%,8778,6594,2184,0,368,21.1%,0.04,100%,,0,0,0,0,-179,-16,-226,0,0,1482,1482,586,0,9858,0,4,101,12090,102,3,26,0,0
Taeyoon,Jhin,ADC,11,0,3,0,0,204,4,,8.6,7752,325,20.8%,17,9,6,4,3,0.71,0.38,0.17,0.25,11.5%,4337,4010,327,0,182,10.4%,0,0%,,0,0,0,0,-1027,-14,-277,0,0,1532,1532,1298,0,5118,0,16,140,10984,97,8,19,0,0
Jun,Heimerdinger,SUPPORT,10,0,1,0,0,21,0,,0.9,5390,226,14.5%,61,30,8,7,5,2.56,1.26,0.29,0.34,41.2%,10940,178,10436,326,459,26.3%,0,0%,,0,0,0,0,-182,-19,-918,-1,0,714,714,338,0,1806,0,25,201,4946,34,9,20,0,0
Doran,Renekton,TOP,15,0,1,6,6,227,12,,9.5,9730,408,20%,23,7,4,4,2,0.96,0.29,0.17,0.17,11.3%,10479,8836,1643,0,439,22.2%,0.25,50%,,0,0,0,0,-2,0,-470,0,0,5076,5076,10011,0,19910,0,18,72,24820,32,5,19,0,0
Peanut,Kindred,JUNGLE,13,6,0,1,Perfect KDA,170,152,,7.1,11252,472,23.1%,46,9,12,8,7,1.93,0.38,0.34,0.5,22.5%,10260,7362,2213,685,430,21.7%,0.29,58.3%,,1,0,0,0,1671,17,811,1,0,3406,3406,13502,1950,16348,0,4,267,18975,0,9,22,0,0
Chovy,Annie,MID,15,1,0,6,Perfect KDA,231,4,,9.7,9626,404,19.8%,24,7,5,4,3,1.01,0.29,0.17,0.21,11.8%,11163,1153,9954,56,468,23.6%,0.29,58.3%,1,0,0,0,0,179,16,226,0,0,2873,2873,2054,0,7320,2317,20,283,8653,0,8,25,0,0
Peyz,Aphelios,ADC,14,5,0,5,Perfect KDA,244,11,,10.2,11519,483,23.7%,34,10,9,5,5,1.43,0.42,0.21,0.38,16.7%,14449,12428,2021,0,606,30.6%,0.42,83.3%,,0,0,0,0,1027,14,277,0,0,7746,7746,4124,0,12256,0,4,191,9763,0,8,21,0,0
Delight,Milio,SUPPORT,11,0,0,9,Perfect KDA,33,0,,1.4,6493,272,13.4%,77,34,9,9,9,3.23,1.43,0.38,0.38,37.7%,928,231,697,0,39,2%,0.38,75%,,0,0,0,0,182,19,918,1,0,1436,1436,5863,3526,4568,5058,4,81,8373,0,11,23,0,0
kingen,Gragas,TOP,14,2,0,6,Perfect KDA,189,0,,8.3,8662,380,19.5%,32,13,4,8,7,1.4,0.57,0.35,0.18,16.2%,12087,2325,9582,180,531,22.2%,0.35,47.1%,1,0,0,0,0,28,5,596,0,0,3845,3845,12796,699,22613,0,35,312,20928,0,10,22,0,0
Clid,Viego,JUNGLE,13,2,1,8,10,183,164,,8,9731,427,21.9%,41,10,8,20,8,1.8,0.44,0.88,0.35,20.8%,7000,5421,978,601,307,12.9%,0.44,58.8%,,0,0,0,0,1539,46,1659,2,1,2506,2506,12009,159,17191,21,10,143,17621,36,10,24,0,150
Zeka,Annie,MID,13,3,0,7,Perfect KDA,190,11,,8.3,9026,396,20.3%,25,5,6,3,3,1.1,0.22,0.13,0.26,12.7%,16358,1517,14841,0,718,30%,0.44,58.8%,1,0,0,0,0,896,21,124,1,0,3450,3450,1057,0,4299,899,21,254,5649,0,5,17,0,0
Viper,Aphelios,ADC,12,6,0,5,Perfect KDA,204,6,,9,10654,468,24%,32,10,10,3,3,1.4,0.44,0.13,0.44,16.2%,14416,13204,804,408,633,26.5%,0.48,64.7%,,0,0,0,0,1526,33,1312,1,0,6633,6633,1123,0,4974,0,18,135,2620,0,5,17,0,0
Life,Blitzcrank,SUPPORT,9,4,0,6,Perfect KDA,26,0,,1.1,6338,278,14.3%,67,31,8,10,9,2.94,1.36,0.44,0.35,34%,4582,1401,2594,587,201,8.4%,0.44,58.8%,,0,0,0,0,485,-12,-810,-1,0,231,231,520,0,2663,0,30,177,4915,0,14,27,0,0
Rascal,Malphite,TOP,13,0,1,1,1,172,0,,7.5,7736,340,23.6%,21,8,3,5,5,0.92,0.35,0.22,0.13,14.6%,6805,2241,4564,0,299,26.5%,0.04,100%,,0,0,0,0,-28,-5,-596,0,0,4507,4507,1828,0,27767,0,8,470,14748,38,6,16,0,0
Croco,Wukong,JUNGLE,11,1,2,0,0.5,104,88,,4.6,6350,279,19.4%,29,14,6,14,12,1.27,0.61,0.61,0.26,20.1%,3573,3105,251,217,157,13.9%,0.04,100%,,0,0,0,0,-1539,-46,-1659,-2,0,395,395,7966,0,12118,0,4,173,16737,64,16,31,150,0
Kyeahoo,Ahri,MID,12,0,3,0,0,151,0,,6.6,6192,272,18.9%,20,11,1,5,5,0.88,0.48,0.22,0.04,13.9%,5289,912,3117,1260,232,20.6%,0,0%,,0,0,0,0,-896,-21,-124,-1,0,0,0,2287,0,8617,0,7,23,12611,44,5,18,0,0
Paduck,Xayah,ADC,11,0,5,0,0,172,8,,7.5,7669,337,23.4%,16,7,6,3,1,0.7,0.31,0.13,0.26,11.1%,6823,6641,50,132,299,26.5%,0,0%,,0,0,0,0,-1526,-33,-1312,-1,0,417,417,954,0,5731,0,7,54,12182,100,3,18,0,0
BeryL,Rakan,SUPPORT,9,0,6,1,0.2,34,0,,1.5,4841,212,14.8%,58,31,8,12,10,2.55,1.36,0.53,0.35,40.3%,3230,908,1934,388,142,12.6%,0.04,100%,,0,0,0,0,-485,12,810,1,0,159,159,1720,501,12290,1465,17,110,13866,111,14,27,0,0
Rascal,Jax,TOP,13,0,4,0,0,202,4,,8,7991,316,21.8%,20,12,2,4,4,0.79,0.47,0.16,0.08,12.8%,14147,7300,6847,0,560,27.8%,0,0%,,0,0,0,0,68,4,-477,0,0,698,698,4665,0,20118,0,7,81,23962,159,5,19,0,0
Croco,Wukong,JUNGLE,11,0,3,1,0.3,116,106,,4.6,6564,260,17.9%,29,7,8,6,5,1.15,0.28,0.24,0.32,18.6%,5953,4685,884,384,235,11.7%,0.04,33.3%,,0,0,0,0,-848,-16,-298,0,0,0,0,9315,0,14683,0,7,135,21298,99,7,23,0,0
Kyeahoo,Gragas,MID,14,1,2,0,0.5,194,0,,7.7,7460,295,20.4%,24,11,3,6,6,0.95,0.44,0.24,0.12,15.4%,10059,468,9591,0,398,19.8%,0.04,33.3%,,0,0,0,0,-627,-19,228,0,0,0,0,7752,0,10761,0,28,359,16920,35,8,24,0,0
Paduck,Jinx,ADC,12,2,4,0,0.5,243,24,,9.6,9405,372,25.7%,19,7,5,1,0,0.75,0.28,0.04,0.2,12.2%,18798,16279,2159,360,743,36.9%,0.08,66.7%,,0,0,0,0,-225,-10,-359,-1,0,0,0,2763,0,8631,0,11,90,14704,101,2,17,50,100
BeryL,Milio,SUPPORT,11,0,3,2,0.7,33,0,,1.3,5221,207,14.2%,64,32,8,10,9,2.53,1.27,0.4,0.32,41%,1953,634,1319,0,77,3.8%,0.08,66.7%,,0,0,0,0,319,3,361,1,0,0,0,5703,3587,7487,3700,10,64,12934,93,12,23,0,0
kingen,Renekton,TOP,15,2,0,4,Perfect KDA,236,8,,9.3,10907,431,20.8%,40,14,7,9,9,1.58,0.55,0.36,0.28,18.8%,14361,12383,1978,0,568,20.4%,0.24,37.5%,,0,0,0,0,-68,-4,477,0,0,4423,4423,13874,0,26672,0,16,37,26535,0,10,25,100,0
Clid,Lee Sin,JUNGLE,14,4,1,8,12,165,155,,6.5,10915,432,20.8%,43,16,5,9,8,1.7,0.63,0.36,0.2,20.2%,9063,7557,1093,413,358,12.9%,0.47,75%,1,1,0,0,0,848,16,298,0,0,2001,2001,14555,0,29639,1050,11,460,21565,27,10,22,0,0
Zeka,Ahri,MID,15,5,0,5,Perfect KDA,237,0,,9.4,12012,475,22.9%,32,7,8,6,5,1.27,0.28,0.24,0.32,15%,21592,2147,13977,5468,854,30.7%,0.4,62.5%,1,0,0,0,0,627,19,-228,0,0,3237,3237,3945,0,6700,0,29,121,11306,0,8,26,0,0
Viper,Aphelios,ADC,14,4,1,5,9,239,8,,9.5,11993,474,22.8%,32,15,8,6,6,1.27,0.59,0.24,0.32,15%,19719,18620,769,330,780,28%,0.36,56.3%,,0,0,0,0,225,10,359,1,0,6420,6420,4803,0,10830,0,11,146,7837,30,7,21,0,50
Life,Nautilus,SUPPORT,12,1,2,8,4.5,30,0,,1.2,6676,264,12.7%,66,30,7,7,6,2.61,1.19,0.28,0.28,31%,5690,983,3951,756,225,8.1%,0.36,56.3%,1,0,0,0,0,-319,-3,-361,-1,0,227,227,936,476,10641,0,40,223,9126,21,9,19,0,0
Doran,Gnar,TOP,15,5,2,5,5,211,12,,8,11866,448,23.2%,21,7,2,6,4,0.79,0.26,0.23,0.08,8.9%,13476,10651,2273,552,509,21.8%,0.38,62.5%,2,0,0,0,0,-185,-4,-298,0,0,7963,7963,6157,0,19456,0,32,465,21854,56,7,25,100,300
Peanut,Kha,JUNGLE,14,3,1,8,11,171,144,,6.5,10072,381,19.7%,68,25,16,6,5,2.57,0.94,0.23,0.6,28.9%,12911,10603,1361,947,488,20.9%,0.42,68.8%,,0,0,0,0,524,23,602,1,1,2069,2069,14758,0,14715,0,9,197,23999,21,7,19,0,0
Chovy,Neeko,MID,14,2,2,4,3,214,4,,8.1,9848,372,19.3%,34,10,9,8,6,1.28,0.38,0.3,0.34,14.5%,15596,535,15061,0,589,25.3%,0.23,37.5%,,0,0,0,0,689,29,1175,1,0,2153,2153,417,0,8955,0,29,81,12908,87,10,30,200,50
Peyz,Lucian,ADC,14,5,3,4,3,245,4,,9.3,12399,468,24.3%,42,11,11,3,3,1.59,0.42,0.11,0.42,17.9%,14205,8755,4894,556,537,23%,0.34,56.3%,,1,0,0,0,116,-6,309,0,0,5328,5328,26,0,6031,0,0,1,12350,91,6,23,0,150
Delight,Nami,SUPPORT,12,1,2,12,6.5,3,0,,0.1,6911,261,13.5%,70,38,2,8,8,2.64,1.44,0.3,0.08,29.8%,5529,498,5031,0,209,9%,0.49,81.3%,,0,0,0,0,-232,0,-433,0,0,1129,1129,7691,5431,2932,1112,25,154,7423,37,11,27,0,0
Zeus,Malphite,TOP,14,5,1,4,9,202,0,,7.6,10220,386,23.5%,18,7,6,3,3,0.68,0.26,0.11,0.23,12.1%,12274,2344,9750,180,464,23.3%,0.34,90%,1,1,0,0,0,185,4,298,0,0,381,381,4532,2383,36307,0,22,439,12455,46,5,21,300,200
Oner,Jax,JUNGLE,12,1,5,4,1,133,123,,5,7903,299,18.1%,32,13,7,8,7,1.21,0.49,0.3,0.26,21.5%,7385,4008,2933,444,279,14%,0.19,50%,,0,0,0,0,-524,-23,-602,-1,0,0,0,7791,0,20290,0,6,258,24365,154,9,23,50,0
Faker,Annie,MID,13,2,2,4,3,178,0,,6.7,8868,335,20.4%,13,5,3,3,2,0.49,0.19,0.11,0.11,8.7%,12202,492,11225,485,461,23.2%,0.23,60%,,0,0,0,0,-689,-29,-1175,-1,0,559,559,418,0,8665,1086,20,223,10997,86,5,19,150,100
Gumayusi,Draven,ADC,12,2,5,5,1.4,236,0,,8.9,10760,407,24.7%,25,7,15,2,1,0.94,0.26,0.08,0.57,16.8%,17234,15299,1935,0,651,32.8%,0.26,70%,,0,0,0,0,-116,6,-309,0,0,997,997,4957,534,10694,0,6,52,18723,149,3,20,0,0
Keria,Milio,SUPPORT,11,0,3,9,3,4,0,,0.2,5821,220,13.4%,61,41,3,15,15,2.3,1.55,0.57,0.11,40.9%,3516,1138,2378,0,133,6.7%,0.34,90%,,0,0,0,0,232,0,433,0,0,160,160,6807,4033,6437,5198,15,125,12368,89,17,29,0,0
