Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
FIESTA,Syndra,MID,16,1,3,0,0.3,296,6,,9.6,10916,356,23.1%,38,22,2,15,14,1.24,0.72,0.49,0.07,16.6%,12920,586,10794,1540,421,23.6%,0.03,50%,,0,0,0,0,66,14,200,0,0,2354,2354,95,0,9931,0,19,422,12062,91,15,32,0,0
Vital,Varus,ADC,15,1,1,0,1,297,0,,9.7,11166,364,23.6%,22,14,6,6,6,0.72,0.46,0.2,0.2,9.6%,15809,14232,1092,485,515,28.9%,0.03,50%,,0,0,0,0,-406,-5,539,0,0,1167,1167,1820,0,6181,0,10,267,11276,47,9,27,0,0
Peter,Heimerdinger,SUPPORT,10,0,2,2,1,28,0,,0.9,6489,211,13.7%,89,43,15,12,12,2.9,1.4,0.39,0.49,38.9%,7080,274,6154,652,231,12.9%,0.07,100%,,0,0,0,0,-245,-4,-1489,-2,0,492,492,739,0,5537,0,12,121,10819,36,14,26,0,0
kingen,Jax,TOP,18,0,3,1,0.3,335,19,,8.5,15007,381,20.5%,49,21,9,8,7,1.24,0.53,0.2,0.23,10.5%,9655,5585,4070,0,245,12.6%,0.03,14.3%,,0,0,0,0,72,3,262,0,0,6913,6913,6320,0,25401,0,12,208,26706,80,9,29,0,100
Clid,Sejuani,JUNGLE,16,0,2,4,2,184,146,,4.7,11754,298,16.1%,120,52,25,14,14,3.05,1.32,0.36,0.63,25.6%,7559,3787,3490,282,192,9.9%,0.1,57.1%,,0,0,0,0,-777,-15,-604,-1,0,574,574,10018,5051,40814,0,16,362,37097,93,15,31,0,0
Zeka,Azir,MID,18,3,1,1,4,401,37,,10.2,17021,432,23.3%,70,17,9,4,4,1.78,0.43,0.1,0.23,15%,28791,640,28151,0,731,37.6%,0.1,57.1%,,1,0,0,0,-455,-10,-789,0,0,5152,5152,2567,0,11534,0,12,302,18592,0,8,32,250,300
Viper,Zeri,ADC,18,2,2,2,2,455,59,,11.6,18812,478,25.7%,70,18,21,5,5,1.78,0.46,0.13,0.53,15%,14702,10807,3483,412,373,19.2%,0.1,57.1%,,0,0,0,0,805,18,376,1,0,6826,6826,2541,427,19292,0,8,211,15146,82,10,31,250,650
Life,Heimerdinger,SUPPORT,15,2,3,4,2,38,1,,1,10552,268,14.4%,159,80,22,16,15,4.04,2.03,0.41,0.56,34%,15930,261,14800,869,404,20.8%,0.15,85.7%,1,0,0,0,0,483,-1,-163,0,0,558,558,478,0,3756,0,12,70,10964,82,18,34,700,0
Burdol,K,TOP,18,1,0,6,Perfect KDA,318,8,,8.1,14639,372,20.6%,40,11,10,7,7,1.02,0.28,0.18,0.25,12%,11579,9761,1510,308,294,15.7%,0.18,63.6%,,0,0,0,0,-72,-3,-262,0,0,4876,4876,8023,0,43631,491,34,6308,22250,0,8,34,0,0
Willer,Wukong,JUNGLE,16,3,2,1,2,251,217,,6.4,13397,340,18.9%,91,19,31,18,17,2.31,0.48,0.46,0.79,27.4%,7721,6210,583,928,196,10.5%,0.1,36.4%,,1,0,0,0,777,15,604,1,0,869,869,4026,0,31514,0,6,315,35656,76,21,40,100,200
Clozer,Akali,MID,18,3,3,5,2.7,360,4,,9.1,15841,402,22.3%,29,12,7,10,10,0.74,0.3,0.25,0.18,8.7%,18488,1027,17461,0,469,25.1%,0.2,72.7%,1,0,0,0,0,455,10,789,0,0,1571,1571,7304,0,25275,0,1,145,29591,86,11,29,0,300
Envyy,Ezreal,ADC,18,4,1,2,6,430,14,,10.9,18727,476,26.4%,37,16,16,6,5,0.94,0.41,0.15,0.41,11.1%,28833,19155,9108,570,732,39.2%,0.15,54.5%,,0,0,1,0,-805,-18,-376,-1,0,9906,9906,1997,126,9864,0,6,258,18047,0,9,35,950,700
Kael,Karma,SUPPORT,13,0,1,7,7,28,0,,0.7,8401,213,11.8%,135,81,23,29,27,3.43,2.06,0.74,0.58,40.7%,6953,453,5680,820,177,9.5%,0.18,63.6%,,0,0,0,0,-483,1,163,0,0,416,416,811,0,3629,6395,12,153,8162,44,31,45,0,0
kingen,K,TOP,18,3,2,4,3.5,312,8,,8.2,15286,402,21.1%,33,16,2,11,11,0.87,0.42,0.29,0.05,9%,15126,12672,1550,904,398,19.2%,0.18,50%,,0,0,0,0,235,5,-134,0,0,1500,1500,5916,0,41034,492,45,5892,20257,65,12,36,400,0
Clid,Vi,JUNGLE,16,0,4,7,1.8,180,153,,4.7,11862,312,16.4%,123,49,22,18,16,3.23,1.29,0.47,0.58,33.5%,6398,5895,0,503,168,8.1%,0.18,50%,,0,0,0,0,203,-14,87,0,0,1048,1048,3123,1252,41583,0,17,570,24310,80,19,38,0,0
Zeka,Sylas,MID,18,7,2,6,6.5,347,32,,9.1,17273,454,23.9%,38,11,8,6,6,1,0.29,0.16,0.21,10.4%,29111,364,28747,0,765,36.9%,0.34,92.9%,3,1,0,0,0,985,7,88,0,0,3903,3903,16662,0,33160,0,26,495,38454,63,7,37,0,200
Viper,Zeri,ADC,18,4,0,5,Perfect KDA,440,50,,11.6,19092,502,26.4%,65,17,24,6,6,1.71,0.45,0.16,0.63,17.7%,24829,16127,7175,1527,653,31.5%,0.24,64.3%,,1,0,0,0,-269,-6,-760,-1,0,14279,14279,2100,0,20488,0,6,272,19257,0,11,31,350,0
Life,Lulu,SUPPORT,15,0,0,9,Perfect KDA,35,0,,0.9,8861,233,12.2%,108,76,13,19,17,2.84,2,0.5,0.34,29.4%,3353,424,2917,12,88,4.3%,0.24,64.3%,,0,0,0,0,-859,5,527,0,0,579,579,2167,493,4360,6541,20,224,9195,0,21,37,0,0
Burdol,Fiora,TOP,18,2,3,2,1.3,349,25,,9.2,15256,401,23.5%,43,11,11,8,6,1.13,0.29,0.21,0.29,11.3%,16672,9254,1435,5983,438,21.2%,0.11,50%,,0,0,0,0,-235,-5,134,0,0,8487,8487,11485,0,48576,0,2,149,32266,115,10,34,0,400
Willer,Sejuani,JUNGLE,15,0,2,7,3.5,176,124,,4.6,10961,288,16.9%,82,18,28,17,16,2.16,0.47,0.45,0.74,21.6%,6789,3427,2986,376,179,8.6%,0.18,87.5%,,0,0,0,0,-203,14,-87,0,0,993,993,4525,2155,47338,0,16,312,27062,45,19,35,0,0
Clozer,Akali,MID,17,3,6,2,0.8,282,7,,7.4,13400,352,20.7%,36,12,6,8,6,0.95,0.32,0.21,0.16,9.5%,27591,1954,22657,2980,725,35.1%,0.13,62.5%,1,0,0,0,0,-985,-7,-88,0,0,622,622,7054,0,21303,0,2,97,33010,149,11,29,200,0
Envyy,Varus,ADC,17,2,2,4,3,363,25,,9.5,15885,418,24.5%,50,27,9,10,10,1.31,0.71,0.26,0.24,13.2%,14062,12118,1944,0,370,17.9%,0.16,75%,,0,0,0,0,269,6,760,1,0,4989,4989,4033,480,7956,0,23,353,12119,50,16,40,0,350
Kael,Heimerdinger,SUPPORT,13,1,1,4,5,51,4,,1.3,9290,244,14.3%,169,74,29,22,19,4.44,1.95,0.58,0.76,44.5%,13595,618,12259,718,357,17.3%,0.13,62.5%,,0,0,0,0,859,-5,-527,0,0,515,515,908,0,4011,0,21,217,9537,0,24,39,0,0
kingen,Renekton,TOP,18,1,3,0,0.3,302,15,,8,14909,394,23%,53,15,10,10,10,1.4,0.4,0.26,0.26,14.4%,15262,12869,2393,0,403,18.7%,0.03,25%,,0,0,0,0,-202,-6,-519,0,0,5991,5991,15263,0,45187,0,18,48,41917,110,11,29,700,0
Clid,Sejuani,JUNGLE,16,0,3,4,1.3,193,160,,5.1,10588,280,16.3%,81,17,22,18,16,2.14,0.45,0.48,0.58,22%,7171,2699,4069,403,190,8.8%,0.11,100%,,0,0,0,0,-908,-6,49,0,0,201,201,5471,1648,38852,0,15,396,31895,49,19,37,0,0
Zeka,Azir,MID,18,1,3,2,1,385,32,,10.2,15024,397,23.2%,57,21,11,8,8,1.51,0.56,0.21,0.29,15.5%,20784,806,19978,0,549,25.4%,0.08,75%,,0,0,0,0,-884,-11,133,0,0,2878,2878,5654,0,15490,0,14,241,23921,70,10,30,100,150
Viper,Ezreal,ADC,18,1,1,3,4,400,36,,10.6,15635,413,24.1%,46,15,14,6,6,1.22,0.4,0.16,0.37,12.5%,23219,13510,8857,852,614,28.4%,0.11,100%,,0,0,0,0,603,13,-9,0,0,4095,4095,3776,438,12133,0,6,268,18373,0,10,31,0,450
Life,Heimerdinger,SUPPORT,12,1,2,3,2,34,1,,0.9,8619,228,13.3%,131,64,20,15,13,3.46,1.69,0.4,0.53,35.6%,15388,357,14365,666,407,18.8%,0.11,100%,,0,0,0,0,890,4,307,0,0,408,408,2345,0,6123,0,22,112,14768,39,17,31,0,0
Burdol,Gnar,TOP,18,1,1,7,8,331,9,,8.7,14797,391,21.1%,41,14,10,9,9,1.08,0.37,0.24,0.26,12.3%,28362,23127,5059,176,750,30.8%,0.21,66.7%,,0,0,0,0,202,6,519,0,0,4858,4858,7749,0,26044,0,40,596,25860,44,11,31,0,100
Willer,Wukong,JUNGLE,16,2,1,5,7,209,175,,5.5,12839,339,18.3%,98,22,28,21,21,2.59,0.58,0.56,0.74,29.4%,8760,7048,573,1139,232,9.5%,0.19,58.3%,1,0,0,0,0,908,6,-49,0,0,2131,2131,6153,0,26215,0,8,241,32808,27,24,44,100,0
Clozer,Sylas,MID,18,5,1,4,9,395,10,,10.4,18380,486,26.2%,47,10,13,8,8,1.24,0.26,0.21,0.34,14.1%,21319,52,19435,1832,563,23.2%,0.24,75%,,0,0,0,0,884,11,-133,0,0,7432,7432,13745,0,32963,0,23,570,38409,59,10,32,500,700
Envyy,Varus,ADC,18,4,0,5,Perfect KDA,358,28,,9.5,15878,420,22.6%,38,19,9,8,8,1,0.5,0.21,0.24,11.4%,28273,21487,6183,603,747,30.7%,0.24,75%,,1,0,0,0,-603,-13,9,0,0,7157,7157,6415,602,9830,0,32,519,15052,0,11,30,0,0
Kael,Karma,SUPPORT,15,0,1,9,9,20,0,,0.5,8322,220,11.9%,109,73,11,25,25,2.88,1.93,0.66,0.29,32.7%,5248,326,3944,978,139,5.7%,0.24,75%,,0,0,0,0,-890,-4,-307,0,0,898,898,1945,359,8373,5158,5,197,8821,21,27,44,0,0
DuDu,Jax,TOP,18,0,1,2,2,346,36,,9,14910,386,23.7%,38,20,2,6,6,0.98,0.52,0.16,0.05,11.6%,7007,4309,2698,0,182,14.8%,0.05,100%,,0,0,0,0,-102,12,-282,0,0,9376,9376,5245,0,25920,0,3,247,28316,49,7,29,0,200
YoungJae,Sejuani,JUNGLE,14,1,4,0,0.3,212,171,,5.5,10773,279,17.1%,64,17,20,18,16,1.66,0.44,0.47,0.52,19.5%,7423,3716,2838,869,192,15.7%,0.03,50%,,0,0,0,0,-281,13,357,0,0,0,0,2909,850,63658,0,17,444,50881,139,19,39,0,0
Bulldog,Sylas,MID,18,0,2,1,0.5,370,28,,9.6,14801,384,23.6%,51,17,5,12,10,1.32,0.44,0.31,0.13,15.5%,16594,1065,15115,414,430,35.1%,0.03,50%,,0,0,0,0,-377,-5,0,0,0,6220,6220,8886,0,31252,0,20,525,33615,60,13,44,0,200
Taeyoon,Zeri,ADC,15,1,6,1,0.3,384,21,,10,14915,387,23.7%,77,22,32,10,9,2,0.57,0.26,0.83,23.4%,11000,8470,2242,288,285,23.3%,0.05,100%,,0,0,0,0,-1397,-5,-712,-1,0,0,0,774,0,15685,0,3,236,22789,148,16,43,0,200
Moham,Yuumi,SUPPORT,13,0,3,2,0.7,13,0,,0.3,7440,193,11.8%,99,64,9,18,16,2.57,1.66,0.47,0.23,30.1%,5230,902,4328,0,136,11.1%,0.05,100%,,0,0,0,0,-621,3,90,0,0,0,0,11127,10297,6123,2067,12,36,6612,59,20,33,0,0
Morgan,Gnar,TOP,18,2,0,5,Perfect KDA,340,24,,8.8,15656,406,21.6%,56,16,13,11,11,1.45,0.41,0.29,0.34,14.4%,18149,14673,3476,0,470,17.5%,0.18,43.8%,,0,0,0,0,102,-12,282,0,0,4591,4591,4793,0,20535,0,23,588,15951,0,13,32,0,0
UmTi,Maokai,JUNGLE,16,1,2,14,7.5,191,157,,5,12994,337,17.9%,71,13,16,12,11,1.84,0.34,0.31,0.41,18.3%,22253,1019,18101,3133,577,21.4%,0.39,93.8%,,0,0,0,0,281,-13,-357,0,0,312,312,14714,4194,35555,0,49,588,38995,63,15,31,0,0
Karis,Syndra,MID,18,7,0,6,Perfect KDA,316,1,,8.2,16423,426,22.6%,62,31,11,13,13,1.61,0.8,0.34,0.29,16%,26202,1423,23534,1245,679,25.2%,0.34,81.3%,,1,0,0,0,377,5,0,0,0,5029,5029,2817,0,8525,0,34,478,11665,0,17,34,400,0
Hena,Lucian,ADC,17,6,0,6,Perfect KDA,361,28,,9.4,18013,467,24.8%,79,23,25,8,8,2.05,0.6,0.21,0.65,20.4%,31645,22940,7775,930,820,30.5%,0.31,75%,,1,0,0,0,1397,5,712,1,0,6630,6630,685,0,10003,0,1,110,15654,0,11,29,200,0
Effort,Nami,SUPPORT,15,0,0,16,Perfect KDA,13,0,,0.3,9548,247,13.1%,120,66,12,16,19,3.11,1.71,0.41,0.31,30.9%,5664,644,5020,0,147,5.5%,0.41,100%,,0,0,0,0,621,-3,-90,0,0,1074,1074,12861,11253,3163,2444,14,104,5152,0,22,38,0,0
DuDu,K,TOP,17,2,2,3,2.5,315,27,,9,13130,375,21.8%,34,10,4,6,5,0.97,0.29,0.17,0.11,10.8%,8678,7115,885,678,248,13.3%,0.14,62.5%,,0,0,0,0,283,15,174,0,0,4268,4268,4171,0,43409,397,19,5311,25432,84,7,26,50,150
YoungJae,Sejuani,JUNGLE,14,0,1,7,7,179,141,,5.1,10195,291,16.9%,75,17,27,15,15,2.14,0.49,0.43,0.77,23.7%,7825,3835,2877,1113,224,12%,0.2,87.5%,,0,0,0,0,717,17,345,0,0,925,925,4386,1572,47083,0,19,352,41163,41,16,34,0,0
Bulldog,Viktor,MID,18,2,0,4,Perfect KDA,351,16,,10,14705,420,24.4%,47,17,11,6,6,1.34,0.49,0.17,0.31,14.9%,25972,433,25539,0,742,39.7%,0.17,75%,,0,0,0,0,739,17,1069,1,0,4113,4113,6087,0,27645,0,13,409,19979,0,6,29,700,0
Taeyoon,Zeri,ADC,16,4,3,4,2.7,348,26,,9.9,14969,428,24.8%,66,16,24,5,5,1.89,0.46,0.14,0.69,20.9%,16082,10514,5490,78,459,24.6%,0.23,100%,,0,0,0,0,58,-2,-875,-1,0,4715,4715,1042,0,17505,0,3,170,23471,86,11,31,0,350
Moham,Yuumi,SUPPORT,13,0,0,7,Perfect KDA,16,0,,0.5,7365,210,12.2%,94,60,14,18,17,2.69,1.71,0.51,0.4,29.7%,6800,879,5921,0,194,10.4%,0.2,87.5%,,0,0,0,0,-63,-1,598,1,0,253,253,15758,13105,5221,2611,11,49,5989,0,20,34,0,0
Morgan,Gnar,TOP,17,1,1,3,4,298,20,,8.5,12727,364,22.2%,53,15,9,11,10,1.51,0.43,0.31,0.26,16.6%,20808,16584,4224,0,595,25%,0.11,66.7%,1,0,0,0,0,-283,-15,-174,0,0,1244,1244,5576,0,23364,0,36,597,23155,49,13,30,100,0
UmTi,Maokai,JUNGLE,14,0,3,4,1.3,159,133,,4.5,9802,280,17.1%,58,10,13,9,8,1.66,0.29,0.26,0.37,18.1%,18356,346,15321,2689,524,22%,0.11,66.7%,,0,0,0,0,-717,-17,-345,0,0,0,0,7023,0,28563,0,33,598,34338,102,11,26,0,0
Karis,Syndra,MID,17,1,1,0,1,334,7,,9.5,12526,358,21.8%,53,33,12,9,7,1.51,0.94,0.26,0.34,16.6%,15945,270,14672,1003,456,19.1%,0.03,16.7%,,0,0,0,0,-739,-17,-1069,-1,0,549,549,934,0,6942,0,31,503,11544,49,12,28,50,50
Hena,Lucian,ADC,16,4,1,1,5,336,16,,9.6,15500,443,27%,53,17,17,5,5,1.51,0.49,0.14,0.49,16.6%,23482,15130,7016,1336,671,28.2%,0.14,83.3%,,1,0,0,0,-58,2,875,1,0,411,411,1087,0,10998,0,1,54,17606,54,10,29,350,700
Effort,Nami,SUPPORT,12,0,2,5,2.5,12,0,,0.3,6903,197,12%,103,54,12,17,15,2.94,1.54,0.49,0.34,32.2%,4794,326,4468,0,137,5.7%,0.14,83.3%,,0,0,0,0,63,1,-598,-1,0,447,447,14855,12737,4679,1836,19,136,8829,64,19,34,0,0
Morgan,Renekton,TOP,18,2,1,7,9,345,12,,9,15844,415,22%,39,16,8,14,11,1.02,0.42,0.37,0.21,11.2%,16299,13632,2667,0,427,18.7%,0.24,64.3%,,0,0,0,0,-683,-7,-328,0,0,3731,3731,18664,0,54154,0,26,57,36757,41,16,39,100,100
UmTi,Lillia,JUNGLE,17,6,1,5,11,259,193,,6.8,15214,399,21.2%,87,9,24,8,8,2.28,0.24,0.21,0.63,25.1%,19415,830,14030,4555,509,22.3%,0.29,78.6%,,1,0,0,0,805,4,198,0,0,1229,1229,12045,0,48591,0,32,453,34443,36,10,29,150,150
Karis,Azir,MID,18,3,0,8,Perfect KDA,324,4,,8.5,15690,411,21.8%,36,13,8,11,11,0.94,0.34,0.29,0.21,10.4%,28529,252,28102,175,748,32.7%,0.29,78.6%,,1,0,0,0,277,-13,-91,0,0,8586,8586,4215,0,11046,0,14,294,15858,0,15,32,50,0
Hena,Lucian,ADC,16,3,1,4,7,331,8,,8.7,15892,417,22.1%,76,21,23,7,7,1.99,0.55,0.18,0.6,21.9%,18359,11663,5912,784,481,21.1%,0.18,50%,,0,0,0,0,-387,-13,-603,-1,0,3189,3189,2676,0,11474,0,2,48,15289,55,11,29,0,250
Effort,Nami,SUPPORT,15,0,0,11,Perfect KDA,13,0,,0.3,9233,242,12.8%,109,61,13,21,21,2.86,1.6,0.55,0.34,31.4%,4512,291,4221,0,118,5.2%,0.29,78.6%,,0,0,0,0,10,-2,-409,-1,0,914,914,16564,11883,5063,2707,25,157,8728,0,23,38,0,0
DuDu,Gnar,TOP,18,2,5,1,0.6,348,8,,9.1,15322,402,25.5%,35,8,8,4,3,0.92,0.21,0.1,0.21,11.8%,25566,18836,4594,2136,670,37%,0.08,100%,,0,0,0,0,683,7,328,0,0,4695,4695,9024,0,48894,0,37,694,36933,183,7,22,350,150
YoungJae,Wukong,JUNGLE,15,1,1,1,2,204,177,,5.3,10563,277,17.6%,72,18,18,18,16,1.89,0.47,0.47,0.47,24.2%,7537,5864,827,846,198,10.9%,0.05,66.7%,,0,0,0,0,-805,-4,-198,0,0,0,0,3798,0,29669,0,8,107,28789,52,20,37,150,0
Bulldog,Karma,MID,17,0,3,3,1,282,8,,7.4,11676,306,19.5%,54,22,11,13,12,1.42,0.58,0.34,0.29,18.2%,14763,1145,13488,130,387,21.4%,0.08,100%,,0,0,0,0,-277,13,91,0,0,141,141,7067,2326,27513,5250,26,620,23016,139,15,41,0,0
Taeyoon,Zeri,ADC,16,0,2,2,1,399,20,,10.5,15416,404,25.7%,53,14,19,6,5,1.39,0.37,0.16,0.5,17.8%,17195,12596,3376,1223,451,24.9%,0.05,66.7%,,0,0,0,0,387,13,603,1,0,3082,3082,1104,0,15950,0,6,219,18407,43,9,32,0,150
Moham,Lulu,SUPPORT,13,0,3,2,0.7,15,0,,0.4,7042,185,11.7%,83,53,12,17,15,2.18,1.39,0.45,0.31,27.9%,4007,776,2972,259,105,5.8%,0.05,66.7%,,0,0,0,0,-10,2,409,1,0,43,43,3136,2060,7780,6462,23,268,10528,103,19,33,0,0
Doran,Renekton,TOP,18,4,2,7,5.5,316,8,,9.7,15320,469,23.6%,30,11,6,7,6,0.92,0.34,0.21,0.18,10.7%,24278,22153,1985,140,744,29.7%,0.34,57.9%,1,0,0,0,0,743,35,854,1,0,9232,9232,20511,0,39271,0,23,85,41165,65,9,27,0,300
Peanut,Maokai,JUNGLE,15,3,2,8,5.5,188,170,,5.8,11945,366,18.4%,39,8,9,7,7,1.19,0.25,0.21,0.28,13.9%,15885,697,14455,733,487,19.4%,0.34,57.9%,,0,0,0,0,728,-14,128,0,0,129,129,6768,1245,34976,0,48,757,26853,56,8,24,0,0
Chovy,Sylas,MID,18,2,0,9,Perfect KDA,304,14,,9.3,13731,421,21.2%,47,11,11,8,6,1.44,0.34,0.25,0.34,16.8%,16071,282,14835,954,492,19.7%,0.34,57.9%,,0,0,0,0,451,-7,-314,0,0,4624,4624,11592,0,24665,0,19,492,27774,0,9,35,0,0
Peyz,Jhin,ADC,16,8,0,6,Perfect KDA,322,24,,9.9,15041,461,23.2%,53,15,11,7,6,1.62,0.46,0.21,0.34,18.9%,15258,15176,26,56,467,18.7%,0.43,73.7%,1,2,0,0,0,310,-4,45,0,0,5964,5964,3266,552,4396,0,26,80,7674,0,12,29,0,0
Delight,Karma,SUPPORT,13,2,0,12,Perfect KDA,25,0,,0.8,8800,270,13.6%,111,46,17,12,11,3.4,1.41,0.37,0.52,39.6%,10207,939,8576,692,313,12.5%,0.43,73.7%,,0,0,0,0,544,3,30,0,0,981,981,2414,0,5666,6714,13,189,8298,0,15,30,0,0
Rascal,Fiora,TOP,17,3,5,1,0.8,295,8,,9,13450,412,26.7%,31,11,4,7,6,0.95,0.34,0.21,0.12,13.1%,23516,15825,2087,5604,720,31.4%,0.12,100%,2,1,0,0,0,-743,-35,-854,-1,0,9233,9233,15520,857,40663,0,8,121,39425,164,8,28,300,0
Croco,Vi,JUNGLE,13,0,4,2,0.5,170,140,,5.2,8673,266,17.2%,55,11,14,11,10,1.68,0.34,0.34,0.43,23.3%,6473,5942,0,531,198,8.7%,0.06,50%,,0,0,0,0,-728,14,-128,0,0,0,0,1340,65,44268,0,22,318,26976,118,12,31,0,0
FATE,Viktor,MID,17,0,2,0,0,298,12,,9.1,10602,325,21.1%,25,11,4,4,3,0.77,0.34,0.12,0.12,10.6%,22956,595,22361,0,703,30.7%,0,0%,,0,0,0,0,-451,7,314,0,0,103,103,2880,0,17048,0,11,199,16862,92,7,27,0,0
deokdam,Varus,ADC,14,1,4,0,0.3,284,12,,8.7,11293,346,22.4%,34,21,4,7,6,1.04,0.64,0.21,0.12,14.4%,16585,12734,3851,0,508,22.2%,0.03,25%,,0,0,0,0,-310,4,-45,0,0,0,0,2026,0,7220,0,22,353,13756,133,10,24,0,0
BeryL,Soraka,SUPPORT,12,0,4,1,0.3,23,0,,0.7,6336,194,12.6%,91,50,14,16,15,2.79,1.53,0.49,0.43,38.6%,5254,985,4269,0,161,7%,0.03,25%,,0,0,0,0,-544,-3,-30,0,0,0,0,10459,7408,5544,769,33,204,11607,114,18,30,0,0
Rascal,Camille,TOP,16,1,6,5,1,235,20,,7.9,10314,348,22%,21,8,3,4,3,0.71,0.27,0.13,0.1,11%,19184,11659,2394,5131,647,32.2%,0.2,75%,,0,0,0,0,-703,-13,-176,-1,0,4173,4173,11034,0,38488,0,28,305,43876,206,5,23,0,0
Croco,Sejuani,JUNGLE,13,1,5,6,1.4,126,112,,4.2,8133,274,17.4%,40,8,6,6,6,1.35,0.27,0.2,0.2,20.9%,7665,3294,3603,768,258,12.8%,0.24,87.5%,,0,0,0,0,-594,-12,-319,0,0,0,0,5580,4406,30694,0,19,272,27091,157,7,25,0,0
FATE,Sylas,MID,16,2,5,1,0.6,238,0,,8,9677,326,20.7%,17,9,1,7,7,0.57,0.3,0.24,0.03,8.9%,10140,153,9987,0,342,17%,0.1,37.5%,,0,0,0,0,-1128,-22,-900,-1,0,0,0,6465,0,22462,0,7,287,35190,180,9,24,0,0
deokdam,Lucian,ADC,14,3,3,3,2,276,4,,9.3,11909,401,25.4%,54,11,17,3,3,1.82,0.37,0.1,0.57,28.3%,16878,10374,5404,1100,569,28.3%,0.2,75%,,0,0,0,0,-1148,-20,-1060,-1,0,1707,1707,403,0,9037,0,0,37,17436,84,6,22,0,0
BeryL,Nami,SUPPORT,13,1,5,6,1.4,12,0,,0.4,6768,228,14.5%,59,37,5,12,10,1.99,1.25,0.4,0.17,30.9%,5789,601,5188,0,195,9.7%,0.24,87.5%,,0,0,0,0,-357,3,-52,0,0,442,442,8909,6381,7886,1976,25,211,17219,163,15,28,250,0
Doran,K,TOP,16,1,5,9,2,210,7,,7.1,11267,380,18%,25,10,2,6,6,0.84,0.34,0.2,0.07,11.9%,12669,10618,1601,450,427,10.9%,0.34,41.7%,,0,0,0,0,703,13,176,1,0,7191,7191,1853,0,50302,1002,40,2627,26005,178,8,21,0,0
Peanut,Wukong,JUNGLE,15,4,3,10,4.7,146,116,,4.9,11395,384,18.2%,44,6,12,7,5,1.48,0.2,0.24,0.4,21%,16203,12993,2135,1075,546,13.9%,0.47,58.3%,,1,0,0,0,594,12,319,0,0,2892,2892,4585,0,32965,0,16,150,31586,110,10,25,0,300
Chovy,Akali,MID,18,9,1,8,17,272,20,,9.2,15104,509,24.1%,31,4,7,3,2,1.04,0.13,0.1,0.24,14.8%,34479,1911,32099,469,1162,29.7%,0.57,70.8%,1,2,1,0,0,1128,22,900,1,0,4130,4130,1964,0,20351,0,5,127,17907,38,6,33,0,250
Peyz,Zeri,ADC,16,10,0,9,Perfect KDA,335,60,,11.3,16622,560,26.5%,46,12,17,5,4,1.55,0.4,0.17,0.57,21.9%,40146,30545,8809,792,1353,34.5%,0.64,79.2%,,1,2,0,0,1148,20,1060,1,0,9124,9124,1866,0,28262,0,8,146,18534,0,8,28,0,0
Delight,Yuumi,SUPPORT,15,0,0,21,Perfect KDA,3,0,,0.1,8225,277,13.1%,64,43,0,9,7,2.16,1.45,0.3,0,30.5%,12780,820,11960,0,431,11%,0.71,87.5%,,0,0,0,0,357,-3,52,0,0,220,220,9166,8245,4378,3916,16,54,3778,0,13,25,0,0
Canna,Renekton,TOP,15,1,0,3,Perfect KDA,257,8,,9.4,11355,416,20.4%,40,11,8,7,7,1.47,0.4,0.26,0.29,15.3%,6311,5772,539,0,231,10.3%,0.15,22.2%,,0,0,0,0,843,26,284,0,0,6326,6326,8062,0,12702,0,13,43,16963,0,8,21,50,0
Canyon,Maokai,JUNGLE,14,4,1,10,14,162,145,,5.9,10387,380,18.6%,33,9,5,6,5,1.21,0.33,0.22,0.18,12.6%,17549,695,15591,1263,643,28.5%,0.51,77.8%,,0,0,0,0,556,-2,6,0,0,392,392,4582,0,17741,0,41,565,22134,42,7,23,0,150
ShowMaker,Azir,MID,15,1,2,8,4.5,234,5,,8.6,10332,378,18.5%,64,19,19,11,10,2.34,0.7,0.4,0.7,24.4%,10895,298,10597,0,399,17.7%,0.33,50%,,0,0,0,0,-246,-11,-618,0,0,3823,3823,1891,0,7772,0,6,168,12930,72,13,31,0,0
Deft,Lucian,ADC,15,11,0,4,Perfect KDA,275,25,,10.1,15600,571,28%,38,14,5,4,4,1.39,0.51,0.15,0.18,14.5%,20578,12508,6638,1432,754,33.5%,0.55,83.3%,,2,0,0,0,2291,16,1521,2,0,9736,9736,2128,0,8198,0,4,100,12884,0,7,24,0,0
