Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
하금강,Yuumi,UTILITY,16,0,5,19,3.4545454545454546,1,0,0,0.029498525073746312,8857,261.2684365781711,12.48238344889791,48,24,1,7,6,1.415929203539823,0.7079646017699115,0.17699115044247787,0.029498525073746312,25.806451612903224,10969,210,9814,944,323.5693215339233,9.746410292863237,0.56047197640118,57.57575757575758,0,0,0,0,3571,1,4523,0,0,846,846,8066,7400,3014,5794,19,208,1131,148,9,20,True
정옹제,Illaoi,TOP,18,12,9,3,1.5789473684210527,235,0,2,6.051502145922746,16917,435.6309012875536,21.62663155337944,12,3,1,1,1,0.30901287553648066,0.07725321888412016,0.02575107296137339,0.02575107296137339,4.09556313993174,33236,30577,2211,447,855.8626609442059,19.82983902724246,0.38626609442060084,36.58536585365854,2,1,0,0,6027,97,8450,0,0,7790,7790,9884,0,63987,0,19,2155,3118,357,1,20,False
우유맛시금치,FiddleSticks,JUNGLE,18,6,6,21,4.153846153846154,35,128,22,0.9012875536480686,16277,419.15021459227466,20.80845787044731,106,5,8,6,5,2.729613733905579,0.12875536480686695,0.12875536480686695,0.20600858369098712,36.177474402730375,34492,172,31789,2530,888.206008583691,20.57921554120974,0.6952789699570815,65.85365853658537,1,0,0,0,5307,9,5877,0,0,287,287,22800,0,34344,0,51,1080,385,235,7,25,False
빠아뿌우,Akali,MIDDLE,18,10,7,13,3.066666666666667,161,0,0,4.145922746781116,14416,371.22746781115876,18.429362208046225,20,3,3,1,1,0.5150214592274678,0.07725321888412016,0.02575107296137339,0.07725321888412016,6.825938566552901,40884,1778,38993,111,1052.8068669527897,24.39292149445724,0.592274678111588,56.09756097560976,1,0,0,0,5044,89,6788,0,1,2866,2866,8044,0,33413,0,3,132,1418,307,2,23,False
예나선정이딸임,Jayce,BOTTOM,17,13,9,7,2.1052631578947367,259,0,1,6.6695278969957075,20612,530.7811158798283,26.350306175932907,37,7,10,2,2,0.9527896995708154,0.1802575107296137,0.05150214592274678,0.2575107296137339,12.627986348122866,47232,38473,5837,2920,1216.274678111588,28.18037540422181,0.5150214592274678,48.78048780487805,2,0,0,0,6252,120,5673,0,0,10302,10302,1963,0,23468,0,17,204,507,386,12,29,False
내가과연서폿일까,Blitzcrank,UTILITY,15,0,8,20,2.3529411764705883,38,0,0,0.9785407725321887,10001,257.53648068669526,12.785242192194113,118,54,11,5,5,3.0386266094420598,1.390557939914163,0.12875536480686695,0.2832618025751073,40.27303754266212,11762,3211,8347,203,302.8841201716738,7.017648532868752,0.5150214592274678,48.78048780487805,0,0,0,0,3396,20,3894,0,0,277,277,4896,0,44953,2629,75,408,559,254,7,26,False
망글망글알로에,Poppy,TOP,18,6,10,14,1.9047619047619047,179,2,0,4.609442060085836,13914,358.30042918454933,17.361033127456484,27,13,3,1,0,0.6952789699570815,0.33476394849785407,0.0,0.07725321888412016,12.616822429906541,30715,22596,8118,0,790.9442060085836,19.728559683469506,0.5150214592274678,51.28205128205128,0,0,0,0,4777,79,7438,0,0,3115,3115,9294,0,67818,0,50,731,1093,413,1,21,True
샌즈마크도티양띵,XinZhao,JUNGLE,17,9,11,16,2.1739130434782608,30,76,10,0.7725321888412017,14609,376.19742489270385,18.228211366897497,28,5,2,4,4,0.7210300429184548,0.12875536480686695,0.10300429184549356,0.05150214592274678,13.084112149532709,30407,23885,2595,3926,783.0128755364807,19.530728122912492,0.6437768240343347,64.1025641025641,2,1,0,0,4876,10,5418,0,0,50,50,30239,0,40793,0,30,522,2973,424,5,36,True
하하선,TwistedFate,MIDDLE,18,6,4,22,6.222222222222222,283,4,0,7.287553648068669,20390,525.0643776824033,25.441387485183103,32,15,5,3,2,0.8240343347639485,0.38626609442060084,0.05150214592274678,0.12875536480686695,14.953271028037381,34001,3520,30481,0,875.5622317596566,21.83919120291866,0.7210300429184548,71.7948717948718,0,0,0,0,5489,98,6667,0,0,15278,15278,11208,0,18254,0,65,301,590,159,4,29,True
유도국대,Kaisa,BOTTOM,18,14,9,15,3.0526315789473686,287,12,0,7.390557939914163,21102,543.3991416309012,26.329777278682386,31,8,5,2,1,0.798283261802575,0.20600858369098712,0.02575107296137339,0.12875536480686695,14.485981308411214,46777,10511,35989,275,1204.557939914163,30.045347104465343,0.7467811158798283,74.35897435897436,3,0,0,0,5728,110,5309,0,0,1276,1276,5852,0,16677,0,0,38,1531,275,4,31,True
빵뎅찡,Nautilus,UTILITY,16,4,8,21,2.9411764705882355,37,0,0,0.9527896995708154,10130,260.85836909871244,12.639590741780523,96,46,9,19,15,2.4721030042918453,1.184549356223176,0.38626609442060084,0.2317596566523605,44.85981308411215,13788,3368,8632,1788,355.0557939914163,8.856173886234005,0.6437768240343347,64.1025641025641,1,0,0,0,4014,14,3485,0,0,0,0,5736,0,42676,0,90,375,646,231,23,38,True
망글망글알로에,Warwick,TOP,11,4,0,0,8.0,107,0,4,7.001090512540895,6736,440.74154852780805,22.30094355239199,12,6,2,1,1,0.7851690294438386,0.3925845147219193,0.06543075245365322,0.13086150490730644,24.0,8677,4649,3987,40,567.742639040349,31.541257724463833,0.2617230098146129,28.57142857142857,0,0,0,0,6377,107,7857,2,0,1860,1860,7475,0,7547,0,15,206,168,0,3,7,True
샌즈마크도티양띵,LeeSin,JUNGLE,9,3,0,6,18.0,10,53,0,0.6543075245365322,5958,389.83642311886587,19.72521105777189,7,3,2,1,0,0.4580152671755725,0.19629225736095965,0.0,0.13086150490730644,14.000000000000002,4909,3956,758,195,321.19956379498365,17.844420210832425,0.5888767720828789,64.28571428571429,0,0,0,0,5843,9,5721,1,0,0,0,7380,0,8595,305,5,215,25,0,2,9,True
간지망고,Leblanc,MIDDLE,11,1,0,1,4.0,119,0,0,7.786259541984733,5541,362.5517993456925,18.3446449263367,6,5,0,2,1,0.3925845147219193,0.3271537622682661,0.06543075245365322,0.0,12.0,5951,2499,3452,0,389.37840785169027,21.63213376953835,0.13086150490730644,14.285714285714285,0,0,0,0,5181,119,7310,1,0,1589,1589,910,0,2849,0,9,17,78,0,4,21,True
이응잉,Samira,BOTTOM,10,5,1,2,4.666666666666667,120,0,0,7.851690294438386,7691,503.2279171210469,25.462671743088894,11,7,2,2,2,0.7197382769901854,0.4580152671755725,0.13086150490730644,0.13086150490730644,22.0,5271,4269,967,33,344.8854961832061,19.16030534351145,0.4580152671755725,50.0,0,0,0,0,7513,116,6076,1,0,2084,2084,1583,299,2972,0,2,3,0,27,2,11,True
