Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
운명운명,AurelionSol,MIDDLE,11,4,2,7,4.4,107,0,0,6.985854189336235,6515,425.3536452665941,18.780087054279207,12,6,1,2,2,0.7834602829162133,0.39173014145810664,0.1305767138193689,0.06528835690968444,16.666666666666664,6936,0,6876,60,452.8400435255713,19.633707928779685,0.7181719260065288,57.89473684210527,0,0,0,0,6376,104,7351,2,0,731,731,0,0,3262,0,4,170,322,42,4,14,True
BRO Ivory,Kaisa,BOTTOM,10,4,1,5,6.0,143,0,0,9.336235038084874,8381,547.1817192600653,24.159003776195558,9,6,1,1,1,0.5875952121871599,0.39173014145810664,0.06528835690968444,0.06528835690968444,12.5,9756,6305,3451,0,636.9532100108814,27.616270840999803,0.5875952121871599,47.368421052631575,0,0,0,0,8041,143,7175,2,0,4518,4518,1826,108,4077,0,0,0,220,10,2,15,True
풍월량머독침착맨,Alistar,UTILITY,7,4,1,9,8.666666666666666,25,0,4,1.632208922742111,5173,337.7366702937976,14.9116485543801,25,9,3,3,2,1.632208922742111,0.5875952121871599,0.1305767138193689,0.19586507072905332,34.72222222222222,4028,792,2861,374,262.9815016322089,11.402043762561213,0.8487486398258978,68.42105263157895,0,0,0,0,5078,25,3813,-1,0,0,0,3260,1481,8704,0,26,47,0,12,6,19,True
SolarbaccaKR,Gangplank,TOP,10,1,2,0,0.4,80,0,0,5.223068552774755,5140,335.58215451577803,23.056564840981476,7,5,0,0,0,0.45701849836779107,0.3264417845484222,0.0,0.0,10.9375,7963,5270,218,2474,519.8911860718172,30.26835943439258,0.06528835690968444,25.0,0,0,0,0,4919,75,5924,-2,0,0,0,861,0,3843,0,3,97,96,51,0,12,False
B0NN1E,JarvanIV,JUNGLE,9,0,2,1,0.4,9,66,0,0.5875952121871599,4303,280.93579978237216,19.302023056564842,15,6,1,2,2,0.9793253536452666,0.39173014145810664,0.1305767138193689,0.06528835690968444,23.4375,2758,2503,238,16,180.0652883569097,10.48350311692261,0.06528835690968444,25.0,0,0,0,0,4207,9,5314,-1,0,0,0,4856,0,8892,0,8,342,15,28,3,14,False
T1 Dol,Syndra,MIDDLE,9,1,7,1,0.26666666666666666,95,0,0,6.2023939064200215,4486,292.8835690968444,20.122908536311847,11,7,1,1,1,0.7181719260065288,0.45701849836779107,0.06528835690968444,0.06528835690968444,17.1875,8297,698,7599,0,541.6974972796518,31.537935228827735,0.1305767138193689,50.0,0,0,0,0,4441,95,5423,-2,0,426,426,0,0,4850,0,23,197,140,152,3,13,False
ahgkadlfflak,Ezreal,BOTTOM,8,0,5,1,0.18181818181818182,76,0,0,4.961915125136017,3760,245.4842219804135,16.866280895348314,11,7,0,3,2,0.7181719260065288,0.45701849836779107,0.1305767138193689,0.0,17.1875,2767,1687,1079,0,180.65288356909684,10.517713243119964,0.06528835690968444,25.0,0,0,0,0,3720,76,4133,-2,0,0,0,812,300,2812,0,0,0,144,88,5,12,False
델리델리델리빵,Bard,UTILITY,8,2,3,0,0.5714285714285714,36,0,0,2.3503808487486397,4604,300.5875952121872,20.65222267079352,20,8,5,1,0,1.3057671381936888,0.5223068552774756,0.0,0.3264417845484222,31.25,4523,1670,2468,384,295.2992383025027,17.192488976737113,0.1305767138193689,50.0,0,0,0,0,4558,36,4489,1,0,0,0,2420,810,5007,0,15,105,170,49,3,12,False
SolarbaccaKR,Gangplank,TOP,13,0,3,7,2.0,155,0,0,7.170393215111797,7876,364.3484965304549,18.34614488702539,14,8,1,0,0,0.6476484194294526,0.3700848111025443,0.0,0.04626060138781804,11.475409836065573,11379,8766,889,1723,526.3993831919814,22.552769794866713,0.3238242097147263,36.84210526315789,0,0,0,0,4769,102,6279,-1,0,0,0,3530,0,6535,0,5,142,1520,81,0,16,True
Radiohead,JarvanIV,JUNGLE,12,6,2,11,6.8,41,87,2,1.8966846569005396,10430,482.49807247494215,24.295364546936874,31,5,11,5,4,1.4340786430223593,0.2313030069390902,0.18504240555127216,0.5088666152659984,25.40983606557377,10624,8892,1374,356,491.4726291441789,21.056386879397483,0.7864302235929067,89.47368421052632,0,0,0,0,5570,25,5795,2,0,1342,1342,11411,0,22150,0,18,478,525,31,6,22,True
