Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
나락간 주호민,Gangplank,TOP,15,5,4,8,2.888888888888889,143,13,0,0.09231762427372499,11501,7.4247901872175595,20.01949555257707,27,12,2,5,4,0.017430600387346677,0.007746933505487412,0.0025823111684958036,0.0012911555842479018,17.763157894736842,17889,10428,4655,2804,11.548741123305359,19.30023303987571,0.008392511297611363,34.21052631578947,0,0,0,0,4908,7,3867,0,0,8805,8805,5359,0,14294,0,8,242,248,149,5,21,True
까마귀 눈비 맞아,RekSai,JUNGLE,16,16,4,8,5.333333333333333,10,67,26,0.006455777921239509,14773,9.537120723047128,25.714981984020607,19,4,3,0,0,0.012265978050355068,0.0025823111684958036,0.0,0.001936733376371853,12.5,25684,21981,0,3702,16.581020012911555,27.710167443466254,0.015493867010974823,63.1578947368421,1,0,0,0,4908,7,3867,0,1,2996,2996,24870,0,29547,0,34,340,2029,103,1,20,True
처음이니할것만함,Ahri,MIDDLE,15,6,5,9,2.727272727272727,189,0,4,0.12201420271142673,10952,7.070367979341511,19.06386534143327,26,12,4,6,4,0.016785022595222725,0.007746933505487412,0.0025823111684958036,0.0025823111684958036,17.105263157894736,15271,1210,11267,2792,9.858618463524854,16.47570343518039,0.009683666881859263,39.473684210526315,0,0,0,0,4908,7,3867,0,0,1724,1724,5096,0,10138,0,17,68,824,160,8,23,True
다부락다부락,Ashe,BOTTOM,15,10,3,10,5.714285714285714,197,4,0,0.12717882504841835,12941,8.354422207876048,22.526066598200142,18,7,3,0,0,0.011620400258231117,0.004519044544867657,0.0,0.001936733376371853,11.842105263157894,27577,22796,4585,195,17.803098773402194,29.75250302088728,0.012911555842479019,52.63157894736842,1,0,0,0,4908,7,3867,0,0,7731,7731,5397,0,6726,0,54,626,480,42,2,20,True
할줄아는거,Alistar,UTILITY,12,1,6,13,2.1538461538461537,25,0,0,0.016139444803098774,7282,4.7010974822466105,12.675590523768909,62,33,3,9,8,0.040025823111684955,0.02130406714009038,0.005164622336991607,0.001936733376371853,40.78947368421053,6267,494,4613,1159,4.045836023240801,6.761393060590367,0.009038089089735314,36.84210526315789,0,0,0,0,4908,7,3867,0,0,700,700,6634,3363,18741,0,32,74,306,132,11,25,True
두루 주 빛날 희,Gnar,TOP,13,0,8,3,0.35294117647058826,147,2,4,0.09489993544222079,7781,5.023240800516462,16.24391975115342,18,8,1,3,3,0.011620400258231117,0.005164622336991607,0.001936733376371853,0.0006455777921239509,12.676056338028168,12378,10271,2107,0,7.990961910910265,13.454640318267789,0.001936733376371853,13.636363636363635,0,0,0,0,4908,7,3867,0,0,4227,4227,747,0,14508,0,20,358,2347,254,4,18,False
대포에스마쓸거임,Taliyah,JUNGLE,13,6,6,6,1.8461538461538463,36,94,4,0.023240800516462233,10808,6.9774047772756616,22.563203273418093,23,3,5,3,3,0.014848289218850872,0.001936733376371853,0.001936733376371853,0.0032278889606197547,16.19718309859155,27426,956,25011,1458,17.705616526791477,29.811517641687864,0.007746933505487412,54.54545454545454,1,0,0,0,4908,7,3867,0,0,0,0,6060,0,9285,0,36,557,1836,198,4,17,False
이기는게 장땡,Pantheon,MIDDLE,13,3,8,4,0.8235294117647058,139,0,0,0.08973531310522918,8589,5.544867656552615,17.930732135028496,19,6,3,4,4,0.012265978050355068,0.003873466752743706,0.0025823111684958036,0.001936733376371853,13.380281690140844,13124,10750,1481,892,8.472562943834733,14.26552751146764,0.004519044544867657,31.818181818181817,0,0,0,0,4908,7,3867,0,0,598,598,2466,0,16707,0,15,25,3111,284,4,18,False
soenghoo,Lucian,BOTTOM,13,12,5,3,2.727272727272727,192,0,2,0.12395093608779859,13367,8.629438347320852,27.905471702052147,30,11,8,2,2,0.019367333763718526,0.0071013557133634605,0.0012911555842479018,0.005164622336991607,21.12676056338028,21548,19335,2058,155,13.910910264686894,23.422248309745864,0.009683666881859263,68.18181818181817,1,0,0,0,4908,7,3867,0,0,3640,3640,5133,725,8040,0,3,91,898,126,3,22,False
죽어도되는자리,Swain,UTILITY,10,1,11,10,0.9565217391304348,16,0,0,0.010329244673983214,7356,4.748870238863783,15.356673138347842,52,20,7,3,1,0.03357004519044545,0.012911555842479019,0.0006455777921239509,0.004519044544867657,36.61971830985916,17522,769,15367,1384,11.311814073595869,19.046066218830845,0.0071013557133634605,50.0,0,0,0,0,4908,7,3867,0,0,671,671,4570,0,11190,0,20,92,2459,250,5,19,False
두루 주 빛날 희,Pantheon,TOP,10,2,1,2,2.6666666666666665,96,0,0,0.10245464247598719,5541,5.913553895410886,16.708883662022796,9,5,1,0,0,0.0096051227321238,0.005336179295624333,0.0,0.0010672358591248667,18.75,4852,3972,389,490,5.178228388473853,12.896366584270261,0.004268943436499467,16.666666666666664,0,0,0,0,3104,17,3628,-2,0,1789,1789,1762,0,5081,0,8,102,0,16,2,17,True
강동구하체분쇄기,LeeSin,JUNGLE,10,7,2,6,5.2,15,33,4,0.016008537886873,8037,8.577374599786554,24.23557083408721,14,8,1,7,4,0.014941302027748132,0.008537886872998933,0.004268943436499467,0.0010672358591248667,29.166666666666668,7105,5863,1053,189,7.582710779082177,18.88472476942296,0.013874066168623266,54.166666666666664,1,0,0,0,3104,17,3628,-2,0,1181,1181,5229,0,7934,316,8,220,110,24,8,21,True
뒤로돌아이년아,Katarina,MIDDLE,11,9,2,5,5.6,114,0,0,0.12166488794023479,8600,9.178228388473853,25.933297147337314,5,3,0,0,0,0.005336179295624333,0.0032017075773745998,0.0,0.0,10.416666666666668,14328,1658,12070,600,15.291355389541089,38.08308747308827,0.014941302027748132,58.333333333333336,1,1,0,0,3104,17,3628,-2,0,1444,1444,2689,0,9350,0,0,30,150,26,4,15,True
댕준아,Senna,UTILITY,8,2,3,10,3.4285714285714284,10,0,0,0.010672358591248666,5271,5.625400213447172,15.894698751583135,11,6,0,2,1,0.011739594450373533,0.0064034151547491995,0.0010672358591248667,0.0,22.916666666666664,6183,5707,475,0,6.59871931696905,16.43409616458018,0.012806830309498399,50.0,1,0,0,0,3104,17,3628,-2,0,846,846,3026,1427,3211,505,13,101,170,51,4,14,True
Sad Bad Mad,Swain,BOTTOM,9,4,2,6,4.0,78,0,0,0.0832443970117396,5713,6.0971184631803625,17.227549604969543,9,5,1,1,1,0.0096051227321238,0.005336179295624333,0.0010672358591248667,0.0010672358591248667,18.75,5155,1107,4048,0,5.501600853788688,13.701725008638332,0.010672358591248666,41.66666666666667,0,0,0,0,3104,17,3628,-2,0,724,724,2838,0,4292,0,17,207,285,20,4,14,True
동 읍,Heimerdinger,TOP,11,1,2,0,0.4,122,0,0,0.13020277481323372,6089,6.498399146211312,22.864331042769702,13,6,1,1,1,0.013874066168623266,0.0064034151547491995,0.0010672358591248667,0.0010672358591248667,24.528301886792452,8495,732,7763,0,9.066168623265742,26.441110557768926,0.0010672358591248667,10.0,0,0,0,0,3104,17,3628,-2,0,1728,1728,374,0,3851,0,12,104,420,62,3,13,False
잣같으면던질게,Viego,JUNGLE,9,3,5,2,0.9090909090909091,2,52,12,0.0021344717182497333,5497,5.866595517609392,20.641357816079005,11,3,0,1,0,0.011739594450373533,0.0032017075773745998,0.0,0.0,20.754716981132077,5316,4558,544,213,5.673425827107791,16.546314741035857,0.005336179295624333,50.0,0,0,0,0,3104,17,3628,-2,0,0,0,5518,110,6316,0,8,74,299,81,1,12,False
지환김,Zed,MIDDLE,10,2,5,1,0.5454545454545454,101,0,0,0.10779082177161152,5304,5.660618996798292,19.9166385039991,4,2,1,0,0,0.004268943436499467,0.0021344717182497333,0.0,0.0010672358591248667,7.547169811320755,6185,5840,345,0,6.6008537886873,19.251120517928285,0.0032017075773745998,30.0,0,0,0,0,3104,17,3628,-2,0,839,839,886,0,3633,0,2,76,355,113,0,10,False
애꾸안경부시기,Aphelios,BOTTOM,9,4,5,2,1.0909090909090908,118,0,0,0.12593383137673425,6549,6.989327641408751,24.591641320265857,12,5,4,2,0,0.012806830309498399,0.005336179295624333,0.0,0.004268943436499467,22.641509433962266,8073,7435,638,0,8.615795090715048,25.12761454183267,0.0064034151547491995,60.0,0,0,0,0,3104,17,3628,-2,0,796,796,2043,0,4190,0,5,50,22,66,3,12,False
EEAA,Thresh,UTILITY,7,0,7,3,0.4,17,0,0,0.01814300960512273,3192,3.4066168623265742,11.986031316886335,13,8,2,5,4,0.013874066168623266,0.008537886872998933,0.004268943436499467,0.0021344717182497333,24.528301886792452,4059,642,2914,502,4.331910352187833,12.633839641434264,0.0032017075773745998,30.0,0,0,0,0,3104,17,3628,-2,0,198,198,241,300,5299,428,19,67,181,91,7,15,False
빈 접시 증후군,Renekton,TOP,14,6,5,6,2.1818181818181817,182,9,8,0.10852713178294573,11308,6.742993440667859,23.178780797769853,23,6,4,2,1,0.013714967203339297,0.0035778175313059034,0.0005963029218843172,0.002385211687537269,13.450292397660817,23608,19942,3521,143,14.077519379844961,34.221436233438666,0.007155635062611807,66.66666666666666,1,0,0,0,3264,22,3501,-1,0,1551,1551,14207,0,31077,0,24,89,1474,172,3,21,False
인생은잗같다,JarvanIV,JUNGLE,13,2,4,10,2.6666666666666665,21,91,10,0.012522361359570662,9061,5.403100775193798,18.572951256508013,34,7,9,6,5,0.020274299344066785,0.0041741204531902205,0.0029815146094215863,0.005366726296958855,19.883040935672515,10018,8448,1129,440,5.97376267143709,14.521787029252312,0.007155635062611807,66.66666666666666,0,0,0,0,3264,22,3501,-1,0,586,586,11076,0,28878,0,20,396,1561,77,7,22,False
꽈당당,TwistedFate,MIDDLE,14,4,6,7,1.6923076923076923,179,0,0,0.10673822301729279,10310,6.1478831246273105,21.133111958348707,24,13,1,5,4,0.014311270125223614,0.007751937984496124,0.002385211687537269,0.0005963029218843172,14.035087719298245,14799,918,13881,0,8.82468694096601,21.45217870292523,0.00655933214072749,61.111111111111114,0,0,0,0,3264,22,3501,-1,0,1700,1700,3078,0,10158,0,35,181,1210,165,5,18,False
의심과의심,Xayah,BOTTOM,13,4,4,5,2.0,228,0,0,0.13595706618962433,11077,6.605247465712582,22.70528430287378,27,10,7,3,3,0.016100178890876567,0.005963029218843173,0.0017889087656529517,0.0041741204531902205,15.789473684210526,11933,11843,44,45,7.115682766845557,17.29771257936393,0.005366726296958855,50.0,0,0,0,0,3264,22,3501,-1,0,844,844,4068,913,7390,0,10,24,262,104,6,22,False
혜성이는 러지야,Zac,UTILITY,11,2,6,8,1.5384615384615385,37,0,0,0.022063208109719738,7030,4.19200954084675,14.40987168449965,63,29,7,4,4,0.03756708407871199,0.0172927847346452,0.002385211687537269,0.0041741204531902205,36.84210526315789,8628,435,7241,951,5.1449016100178895,12.506885455019859,0.005963029218843173,55.55555555555556,0,0,0,0,3264,22,3501,-1,0,472,472,14472,1183,23289,0,36,222,3861,169,6,21,False
두루 주 빛날 희,Poppy,JUNGLE,14,4,5,8,2.1818181818181817,23,86,0,0.013714967203339297,10365,6.180679785330948,17.641051825376564,34,7,6,6,6,0.020274299344066785,0.0041741204531902205,0.0035778175313059034,0.0035778175313059034,17.708333333333336,14738,12488,1160,1090,8.788312462731067,13.860101190588148,0.007155635062611807,48.0,0,0,0,0,3264,22,3501,-1,0,1912,1912,6154,0,24288,0,31,628,83,138,7,21,True
pig comeon,Chogath,TOP,15,6,3,6,3.4285714285714284,168,0,0,0.1001788908765653,11624,6.931425163983303,19.78384818313335,19,8,3,1,1,0.011329755515802028,0.004770423375074538,0.0005963029218843172,0.0017889087656529517,9.895833333333332,17138,3397,10684,3057,10.219439475253429,16.11714033140858,0.007155635062611807,48.0,2,0,0,0,3264,22,3501,-1,0,7332,7332,8957,0,23732,0,68,649,693,87,9,28,True
아울이,Ryze,MIDDLE,17,9,2,8,6.8,248,12,5,0.14788312462731068,15430,9.200954084675015,26.261594757892947,30,17,4,11,11,0.017889087656529516,0.010137149672033392,0.00655933214072749,0.002385211687537269,15.625,28097,980,26201,915,16.754323196183663,26.423345308179886,0.010137149672033392,68.0,1,0,0,0,3264,22,3501,-1,0,7071,7071,3144,0,10505,0,27,80,74,60,12,30,True
성원숭성민준,Ezreal,BOTTOM,15,6,2,11,6.8,210,2,2,0.1252236135957066,13597,8.107930828861061,23.1418602672113,32,15,7,5,5,0.01908169350029815,0.008944543828264758,0.0029815146094215863,0.0041741204531902205,16.666666666666664,36601,26460,8464,1676,21.825283243887895,34.42078733048696,0.010137149672033392,68.0,0,0,0,0,3264,22,3501,-1,0,6984,6984,3376,0,7157,0,5,78,463,62,7,22,True
승욱신,Blitzcrank,UTILITY,13,0,6,18,2.769230769230769,36,0,4,0.02146690518783542,7739,4.614788312462731,13.17164496638584,77,31,13,12,9,0.045915324985092425,0.018485390578413835,0.005366726296958855,0.007751937984496124,40.10416666666667,9760,2531,5788,1439,5.819916517590936,9.178625839336432,0.01073345259391771,72.0,0,0,0,0,3264,22,3501,-1,0,245,245,2833,0,14982,0,44,264,75,129,15,36,True
두루 주 빛날 희,Renekton,TOP,16,12,5,4,2.909090909090909,204,0,5,0.12446613788895668,14076,8.58816351433801,22.811026301716176,27,6,2,4,4,0.01647345942647956,0.0036607687614399025,0.0024405125076266015,0.0012202562538133007,15.254237288135593,24281,21222,2968,90,14.814521049420378,27.342544733849085,0.009762050030506406,40.0,0,0,0,0,4219,12,4324,1,0,4801,4801,16270,0,33566,0,22,68,4360,161,5,24,True
쉬운 낮이 오면,LeeSin,JUNGLE,15,9,3,13,6.285714285714286,29,64,11,0.017693715680292862,12651,7.718730933496034,20.501725898196316,42,19,6,10,9,0.025625381330079317,0.011592434411226357,0.005491153142159854,0.0036607687614399025,23.728813559322035,13130,10519,2046,564,8.010982306284319,14.78553652466696,0.013422818791946308,55.00000000000001,0,0,0,0,4219,12,4324,1,0,3912,3912,17507,0,29044,1192,13,323,5134,69,12,27,True
맘 떼,Neeko,MIDDLE,15,10,2,6,6.4,180,0,0,0.10982306284319707,13218,8.064673581452105,21.420584374544216,38,7,5,4,3,0.023184868822452714,0.004270896888346553,0.0018303843807199512,0.003050640634533252,21.468926553672315,19454,501,18623,330,11.869432580841977,21.90691755909147,0.009762050030506406,40.0,2,0,0,0,4219,12,4324,1,0,7553,7553,2394,0,7593,0,34,143,1631,78,6,21,True
원딜은 패기,Kaisa,BOTTOM,16,8,4,15,5.111111111111111,221,4,3,0.13483831604636973,13723,8.372788285539963,22.23896802631792,17,4,6,2,1,0.010372178157413058,0.0024405125076266015,0.0006101281269066504,0.0036607687614399025,9.6045197740113,22173,13059,9041,71,13.52837095790116,24.96875105570758,0.014032946918852958,57.49999999999999,1,0,0,0,4219,12,4324,1,0,2745,2745,6481,768,11727,0,0,33,3694,94,3,21,True
전승보장탄약지원태세확립,Morgana,UTILITY,13,1,4,20,4.666666666666667,14,0,0,0.008541793776693106,8039,4.9048200122025625,13.027695399225372,53,25,4,3,3,0.03233679072605247,0.01525320317266626,0.0018303843807199512,0.0024405125076266015,29.943502824858758,9765,505,8883,376,5.957901159243441,10.99625012668491,0.012812690665039659,52.5,0,0,0,0,4219,12,4324,1,0,1560,1560,2175,0,9939,2993,39,73,269,123,5,22,True
iteul,Aatrox,TOP,15,4,5,1,0.9090909090909091,172,0,0,0.10494203782794387,10221,6.236119585112874,20.744875177592856,8,5,1,0,0,0.004881025015253203,0.003050640634533252,0.0,0.0006101281269066504,6.557377049180328,20372,20147,0,224,12.429530201342281,22.793081071404597,0.003050640634533252,29.411764705882355,1,0,0,0,4219,12,4324,1,0,4013,4013,6472,0,18321,0,26,245,241,146,1,21,False
탱고 트위스티드 페이트,Shaco,JUNGLE,14,6,10,6,1.1428571428571428,21,82,6,0.012812690665039659,11251,6.864551555826724,22.835396793180436,27,6,6,4,4,0.01647345942647956,0.0036607687614399025,0.0024405125076266015,0.0036607687614399025,22.131147540983605,14522,6811,6043,1668,8.860280658938377,16.24784622614066,0.007321537522879805,70.58823529411765,0,0,0,0,4219,12,4324,1,0,12,12,5581,0,13591,0,24,593,370,284,5,23,False
스웨뜨,Ahri,MIDDLE,14,0,7,3,0.4,183,0,0,0.11165344722391703,8548,5.215375228798048,17.34929977674041,23,12,4,4,3,0.014032946918852958,0.007321537522879805,0.0018303843807199512,0.0024405125076266015,18.852459016393443,12567,565,7392,4609,7.6674801708358755,14.060507059902886,0.0018303843807199512,17.647058823529413,0,0,0,0,4219,12,4324,1,0,731,731,2104,0,8592,0,17,44,316,232,8,18,False
캐 슈 좋 아,Ezreal,BOTTOM,13,2,8,5,0.8235294117647058,194,8,0,0.11836485661989017,10295,6.281269066503966,20.895067992693324,15,6,5,0,0,0.009151921903599756,0.0036607687614399025,0.0,0.003050640634533252,12.295081967213115,20544,13679,6369,495,12.534472239170226,22.985522164290987,0.004270896888346553,41.17647058823529,0,0,0,0,4219,12,4324,1,0,4032,4032,4485,866,7993,0,0,0,365,222,1,19,False
킬각은 내가본다,Brand,UTILITY,12,5,10,3,0.7619047619047619,23,0,0,0.014032946918852958,8955,5.463697376449054,18.175360259792978,49,25,3,4,4,0.02989627821842587,0.01525320317266626,0.0024405125076266015,0.0018303843807199512,40.16393442622951,21373,312,19319,1741,13.04026845637584,23.91304347826087,0.004881025015253203,47.05882352941176,0,0,0,0,4219,12,4324,1,0,1404,1404,0,0,7295,0,11,21,138,285,7,22,False
두루 주 빛날 희,Pantheon,TOP,16,12,4,7,4.222222222222222,199,0,0,0.10557029177718832,14621,7.756498673740053,24.741517894914967,30,8,3,7,6,0.015915119363395226,0.004244031830238726,0.003183023872679045,0.0015915119363395225,14.150943396226415,32592,29733,382,2476,17.29018567639257,29.305399451512837,0.010079575596816976,63.33333333333333,1,1,0,0,3524,9,5213,2,0,1182,1182,7104,0,27128,0,42,267,3450,120,8,32,False
쉬운 낮이 오면,Nidalee,JUNGLE,15,1,5,12,2.3636363636363638,46,90,0,0.02440318302387268,10438,5.537400530503978,17.663084863355614,47,7,11,5,5,0.02493368700265252,0.003713527851458886,0.002652519893899204,0.005835543766578249,22.169811320754718,10494,943,7972,1578,5.56710875331565,9.435777547992627,0.006896551724137931,43.333333333333336,0,0,0,0,3524,9,5213,2,0,143,143,15886,2416,19910,0,9,213,1499,142,6,21,False
asupei,Renekton,MIDDLE,16,5,11,10,1.3043478260869565,209,0,0,0.11087533156498673,11884,6.304509283819629,20.109992385142565,26,12,1,5,3,0.013793103448275862,0.00636604774535809,0.0015915119363395225,0.0005305039787798408,12.264150943396226,22057,15896,5458,702,11.70132625994695,19.83275637279144,0.007957559681697613,50.0,1,0,0,0,3524,9,5213,2,0,0,0,13381,0,43265,0,30,64,7366,381,6,25,False
곽들곽들,Ezreal,BOTTOM,16,11,4,8,4.222222222222222,234,4,0,0.12413793103448276,14780,7.840848806366048,25.010576190879092,21,9,2,2,2,0.011140583554376658,0.004774535809018567,0.0010610079575596816,0.0010610079575596816,9.90566037735849,35226,25355,7402,2468,18.687533156498674,31.6737850110147,0.010079575596816976,63.33333333333333,1,0,0,0,3524,9,5213,2,0,1429,1429,6652,1111,18860,0,12,555,3519,96,4,23,False
UAND,Blitzcrank,UTILITY,13,1,8,13,1.6470588235294117,29,0,0,0.015384615384615385,7372,3.910875331564987,12.474828665707758,88,43,3,9,8,0.04668435013262599,0.022811671087533156,0.004244031830238726,0.0015915119363395225,41.509433962264154,10846,1286,8157,1402,5.753846153846154,9.752281616688396,0.007427055702917772,46.666666666666664,0,0,0,0,3524,9,5213,2,0,0,0,778,0,21640,0,53,248,2385,283,10,23,False
wanxiangzhiwang1,Udyr,TOP,17,2,4,12,3.111111111111111,189,0,8,0.10026525198938992,11422,6.059416445623342,17.104947885467833,25,9,4,3,2,0.013262599469496022,0.004774535809018567,0.0010610079575596816,0.002122015915119363,17.006802721088434,20912,3862,16381,667,11.093899204244032,15.77692609469777,0.007427055702917772,43.75,0,0,0,0,3524,9,5213,2,0,1880,1880,11771,0,68027,0,42,2434,1198,118,5,23,True
o천재브베o,MasterYi,JUNGLE,18,14,7,11,3.3333333333333335,37,121,28,0.019628647214854113,17279,9.16657824933687,25.876063256259734,17,5,4,0,0,0.009018567639257295,0.002652519893899204,0.0,0.002122015915119363,11.564625850340136,39670,24910,2476,12284,21.045092838196286,29.928780517246583,0.013262599469496022,78.125,4,1,0,0,3524,9,5213,2,0,1295,1295,16279,0,48276,0,17,415,3406,212,3,26,True
너내스택이돼라,Yone,MIDDLE,18,8,9,14,2.3157894736842106,187,2,8,0.09920424403183024,15648,8.301326259946949,23.43356894692704,17,5,4,0,0,0.009018567639257295,0.002652519893899204,0.0,0.002122015915119363,11.564625850340136,33891,22905,8583,2402,17.979310344827585,25.568850529619457,0.011671087533156498,68.75,1,0,0,0,3524,9,5213,2,0,4205,4205,11515,0,53755,0,36,174,5251,311,2,28,True
TRICK IT,Nilah,BOTTOM,17,7,4,9,3.5555555555555554,226,0,3,0.11989389920424404,14383,7.630238726790451,21.5391757517671,15,6,7,0,0,0.007957559681697613,0.003183023872679045,0.0,0.003713527851458886,10.204081632653061,21154,20120,0,1034,11.222281167108754,15.959501463620725,0.008488063660477453,50.0,1,1,0,0,3524,9,5213,2,0,4429,4429,9883,1771,15072,756,14,149,798,145,1,20,True
박스학과 수석,Shaco,UTILITY,14,1,6,9,1.5384615384615385,24,0,0,0.01273209549071618,8044,4.26737400530504,12.046244159578292,73,39,6,13,13,0.03872679045092838,0.020689655172413793,0.006896551724137931,0.003183023872679045,49.65986394557823,16921,604,14625,1691,8.976657824933687,12.765941394815464,0.005305039787798408,31.25,0,0,0,0,3524,9,5213,2,0,1285,1285,1198,0,9020,0,42,332,445,180,19,33,True
여캐만합니다,Poppy,TOP,15,2,2,5,2.8,171,12,4,0.10674157303370786,10224,6.382022471910112,17.370325693606755,15,8,1,0,0,0.009363295880149813,0.004993757802746567,0.0,0.0006242197253433209,9.090909090909092,14190,9906,4283,0,8.857677902621722,14.999524327981142,0.004369538077403246,21.21212121212121,0,0,0,0,4582,98,4456,0,0,4809,4809,2341,0,23140,0,21,446,3052,49,0,14,True
응애 용성,Nidalee,JUNGLE,15,5,2,11,6.4,35,88,9,0.02184769038701623,11957,7.463795255930087,20.314650265889668,42,6,8,6,5,0.026217228464419477,0.003745318352059925,0.003121098626716604,0.004993757802746567,25.454545454545453,14857,1526,12490,840,9.274032459425717,15.704575964821412,0.009987515605493134,48.484848484848484,1,0,0,0,4582,98,4456,0,0,4797,4797,17814,3371,17119,0,4,163,277,69,7,22,True
문일여고3학년1반,Leblanc,MIDDLE,16,13,4,6,4.222222222222222,213,4,0,0.13295880149812733,14511,9.058052434456929,24.65383373825583,24,10,3,4,4,0.0149812734082397,0.006242197253433208,0.0024968789013732834,0.0018726591760299626,14.545454545454545,28072,7542,20124,406,17.523096129837704,29.673477585277425,0.011860174781523096,57.57575757575758,2,0,0,0,4582,98,4456,0,0,4321,4321,6968,0,11550,0,7,55,2954,108,4,24,True
최애의 오닐,MissFortune,BOTTOM,14,10,5,11,3.8181818181818183,185,0,0,0.11548064918851436,13717,8.562421972534333,23.304847177152176,22,6,5,0,0,0.01373283395755306,0.003745318352059925,0.0,0.003121098626716604,13.333333333333334,28376,26290,1095,989,17.712858926342072,29.9948204602391,0.013108614232209739,63.63636363636363,1,0,0,0,4582,98,4456,0,0,7788,7788,2740,649,5322,0,9,160,614,143,1,28,True
back to 2019,Nautilus,UTILITY,13,3,5,18,3.8181818181818183,36,0,0,0.02247191011235955,8450,5.274656679151061,14.356343125095567,62,30,6,8,8,0.03870162297128589,0.018726591760299626,0.004993757802746567,0.003745318352059925,37.57575757575757,9108,3004,5228,875,5.685393258426966,9.62760166168092,0.013108614232209739,63.63636363636363,0,0,0,0,4582,98,4456,0,0,505,505,796,0,27605,0,53,327,172,132,10,21,True
마법소녀 김땅욥,Camille,TOP,15,4,4,2,1.3333333333333333,192,0,0,0.1198501872659176,11571,7.222846441947565,23.33662747312587,13,8,0,0,0,0.008114856429463172,0.004993757802746567,0.0,0.0,10.92436974789916,16245,9499,865,5880,10.140449438202246,25.515172457121317,0.003745318352059925,33.33333333333333,0,0,0,0,4582,98,4456,0,0,6005,6005,7834,0,24176,0,18,160,625,110,3,22,False
근육몬지망생,Nocturne,JUNGLE,14,8,6,1,1.3846153846153846,18,113,10,0.011235955056179775,11759,7.3401997503121095,23.715789685981083,28,12,3,6,6,0.017478152309612985,0.00749063670411985,0.003745318352059925,0.0018726591760299626,23.52941176470588,12623,10492,940,1190,7.879525593008739,19.826286360495068,0.0056179775280898875,50.0,1,0,0,0,4582,98,4456,0,0,0,0,11227,0,13872,0,125,414,469,199,7,29,False
어빌리티어,TwistedFate,MIDDLE,14,2,5,4,1.0909090909090908,184,2,0,0.11485642946317104,9658,6.028714107365793,19.47845027529597,20,9,2,2,2,0.012484394506866416,0.0056179775280898875,0.0012484394506866417,0.0012484394506866417,16.80672268907563,14706,1089,13616,0,9.179775280898877,23.097945592762457,0.003745318352059925,33.33333333333333,0,0,0,0,4582,98,4456,0,0,1867,1867,2635,0,9993,0,27,180,209,122,2,17,False
꾜 망,Senna,UTILITY,12,1,9,8,0.9473684210526315,39,0,0,0.024344569288389514,7704,4.808988764044944,15.537583445939132,45,22,4,1,1,0.028089887640449437,0.01373283395755306,0.0006242197253433209,0.0024968789013732834,37.81512605042017,8612,8612,0,0,5.375780274656679,13.526418294904818,0.0056179775280898875,50.0,0,0,0,0,4582,98,4456,0,0,1169,1169,8297,3682,5898,395,30,229,249,120,3,17,False
쇼메이커 발가락,Swain,BOTTOM,12,3,9,6,0.9473684210526315,153,4,0,0.09550561797752809,8891,5.549937578027466,17.931549119657948,13,8,3,1,0,0.008114856429463172,0.004993757802746567,0.0,0.0018726591760299626,10.92436974789916,11482,1577,9904,0,7.16729088639201,18.03417729471634,0.0056179775280898875,50.0,0,0,0,0,4582,98,4456,0,0,963,963,2681,0,10700,0,32,345,1558,239,5,20,False
윙키리키,Jax,TOP,11,2,2,0,0.8,102,0,0,0.10493827160493827,5852,6.020576131687243,22.396570859964022,7,5,1,1,0,0.00720164609053498,0.0051440329218107,0.0,0.00102880658436214,11.475409836065573,9453,5427,4025,0,9.725308641975309,32.57857733664185,0.00205761316872428,25.0,0,0,0,0,4369,22,3765,0,0,2984,2984,3028,0,6428,0,12,60,327,48,2,11,False
아주 간단하거든,Nidalee,JUNGLE,9,2,7,0,0.26666666666666666,11,46,8,0.01131687242798354,5293,5.445473251028806,20.257185502698153,10,4,0,4,3,0.0102880658436214,0.00411522633744856,0.0030864197530864196,0.0,16.39344262295082,5056,1392,3505,157,5.20164609053498,17.424869037772265,0.00205761316872428,25.0,0,0,0,0,4369,22,3765,0,0,0,0,5816,142,6637,0,4,65,328,116,5,13,False
개빡친 이태영,Azir,MIDDLE,10,4,6,1,0.7692307692307693,125,0,0,0.1286008230452675,6697,6.889917695473251,25.630525469784533,8,5,1,1,1,0.00823045267489712,0.0051440329218107,0.00102880658436214,0.00102880658436214,13.114754098360656,7068,400,6101,566,7.271604938271605,24.358974358974358,0.0051440329218107,62.5,1,0,0,0,4369,22,3765,0,0,1128,1128,480,0,5314,0,4,70,34,139,4,16,False
